codigo_municipio,municipio,grupo,variable,mes,TOTAL
10101,SUCRE,eventos - notificacion inmediata parte i,incendio,2017-07-01,3.0
71501,ASCENCION DE GUARAYOS,eventos - notificacion inmediata parte i,incendio,2017-08-01,23.0
70503,ROBORE,eventos - notificacion inmediata parte i,incendio,2017-08-01,2.0
70501,SAN JOSE DE CHIQUITOS,eventos - notificacion inmediata parte i,incendio,2017-08-01,1.0
60501,SAN LORENZO(TJA),eventos - notificacion inmediata parte i,incendio,2017-08-01,873.0
60101,TARIJA,eventos - notificacion inmediata parte i,incendio,2017-08-01,1835.0
60202,BERMEJO,eventos - notificacion inmediata parte i,incendio,2017-09-01,2.0
70503,ROBORE,eventos - notificacion inmediata parte i,incendio,2017-09-01,1.0
70901,SAMAIPATA,eventos - notificacion inmediata parte i,incendio,2017-09-01,1.0
70101,SANTA CRUZ DE LA SIERRA,eventos - notificacion inmediata parte i,incendio,2017-09-01,1.0
10402,TOMINA,eventos - notificacion inmediata parte i,incendio,2017-09-01,1.0
60202,BERMEJO,eventos - notificacion inmediata parte i,incendio,2017-10-01,1.0
70105,EL TORNO,eventos - notificacion inmediata parte i,incendio,2017-10-01,1.0
10304,ICLA,eventos - notificacion inmediata parte i,incendio,2017-10-01,1.0
70901,SAMAIPATA,eventos - notificacion inmediata parte i,incendio,2017-10-01,7.0
11001,VILLA VACA GUZMAN (MUYUPAMPA),eventos - notificacion inmediata parte i,incendio,2017-10-01,1.0
20806,JESUS DE MACHACA,eventos - notificacion inmediata parte i,incendio,2017-11-01,2.0
