codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 2 años,mujeres de 1 a 2 años,hombres de 2 a 5 años,mujeres de 2 a 5 años,mujeres embarazadas según IMC,población general según IMC,hombres total,mujeres total,total
20201,ACHACACHI,estado nutricional,sobrepeso (s),2013-01-01,5,11,2,7,7,3,5,0,19,21,40
20104,ACHOCALLA,estado nutricional,sobrepeso (s),2013-01-01,5,6,5,3,3,4,28,0,41,13,54
30201,AIQUILE,estado nutricional,sobrepeso (s),2013-01-01,10,10,5,5,7,3,13,0,35,18,53
31303,ALALAY,estado nutricional,sobrepeso (s),2013-01-01,0,2,0,0,1,1,1,0,2,3,5
10404,ALCALA,estado nutricional,sobrepeso (s),2013-01-01,1,0,2,0,1,0,3,0,7,0,7
22002,ALTO BENI,estado nutricional,sobrepeso (s),2013-01-01,3,0,1,1,0,1,9,0,13,2,15
20202,ANCORAIMES,estado nutricional,sobrepeso (s),2013-01-01,1,2,0,1,3,1,4,0,8,4,12
41201,ANDAMARCA,estado nutricional,sobrepeso (s),2013-01-01,2,0,0,0,0,0,1,0,3,0,3
40603,ANTEQUERA,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,0,2,0,2,0,2
30402,ANZALDO,estado nutricional,sobrepeso (s),2013-01-01,0,3,1,2,1,1,0,0,2,6,8
20701,APOLO,estado nutricional,sobrepeso (s),2013-01-01,12,13,8,5,1,5,14,0,35,23,58
51301,ARAMPAMPA,estado nutricional,sobrepeso (s),2013-01-01,1,1,1,2,0,0,1,0,3,3,6
30501,ARANI,estado nutricional,sobrepeso (s),2013-01-01,3,2,2,0,3,0,6,0,14,2,16
30403,ARBIETO,estado nutricional,sobrepeso (s),2013-01-01,3,4,5,2,7,8,5,0,20,14,34
30601,ARQUE,estado nutricional,sobrepeso (s),2013-01-01,8,11,7,6,5,8,16,0,36,25,61
71501,ASCENCION DE GUARAYOS,estado nutricional,sobrepeso (s),2013-01-01,9,7,2,2,3,2,0,0,14,11,25
50802,ATOCHA,estado nutricional,sobrepeso (s),2013-01-01,14,9,5,2,8,1,7,0,34,12,46
20502,AYATA,estado nutricional,sobrepeso (s),2013-01-01,2,0,3,1,3,2,4,0,12,3,15
21303,AYO AYO,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,1,0,0,2,0,2,1,3
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,sobrepeso (s),2013-01-01,5,1,4,3,3,3,13,0,25,7,32
10201,AZURDUY,estado nutricional,sobrepeso (s),2013-01-01,5,8,4,1,4,4,1,0,14,13,27
21203,BATALLAS,estado nutricional,sobrepeso (s),2013-01-01,5,5,3,5,0,0,11,0,19,10,29
80802,BAURES,estado nutricional,sobrepeso (s),2013-01-01,2,1,0,0,2,0,0,0,4,1,5
50104,BELEN DE URMIRI,estado nutricional,sobrepeso (s),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
90104,BELLA FLOR,estado nutricional,sobrepeso (s),2013-01-01,1,1,0,1,3,1,0,0,4,3,7
60202,BERMEJO,estado nutricional,sobrepeso (s),2013-01-01,5,14,5,5,2,1,7,0,19,20,39
