codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres,dentro de establecimientos mujeres,fuera de establecimientos hombres,fuera de establecimientos mujeres,hombres total,mujeres total,total
20202,ANCORAIMES,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,0,1,0,1,1
20503,AUCAPATA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,1,1,1,2
21003,CAJUATA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
50702,CARIPUYO,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
40201,CHALLAPATA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,0,1,0,1,1
50204,CHUQUIHUTA AYLLU JUCUMANI,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
30101,COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,15,8,0,0,15,8,23
70603,COLPA BELGICA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
50401,COLQUECHACA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,1,0,1,1,2,1,3
20105,EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,8,4,10,4,18,8,26
60601,ENTRE RIOS TRJ,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,0,1,0,1,1
20405,ESCOMA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
80202,GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,1,1,0,0,1,1,2
40701,HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,0,1,0,1,1
21501,IXIAMAS,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,0,1,0,1,1
20101,LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,33,7,6,1,39,8,47
21202,LAJA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,1,0,0,0,1,0,1
