codigo_municipio,municipio,grupo,variable,mes,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
30501,ARANI,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,1,3,0,4
71501,ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2009-01-01,2,10,5,10,25,7,59
80802,BAURES,sospecha diagnostica,dengue clasico,2009-01-01,0,1,0,0,0,0,1
60202,BERMEJO,sospecha diagnostica,dengue clasico,2009-01-01,0,0,3,10,19,1,33
70707,BOYUIBE,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,3,3,0,6
70401,BUENA VISTA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,2,5,14,1,22
70703,CABEZAS,sospecha diagnostica,dengue clasico,2009-01-01,0,0,1,8,12,1,22
70706,CAMIRI,sospecha diagnostica,dengue clasico,2009-01-01,1,4,16,42,38,9,110
30701,CAPINOTA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,0,2,0,2
22001,CARANAVI,sospecha diagnostica,dengue clasico,2009-01-01,0,3,3,7,18,0,31
60302,CARAPARI,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,4,2,0,6
70702,CHARAGUA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,0,2,0,2
31204,CHIMORE,sospecha diagnostica,dengue clasico,2009-01-01,15,26,31,105,184,18,379
90101,COBIJA,sospecha diagnostica,dengue clasico,2009-01-01,2,25,23,60,107,5,222
30101,COCHABAMBA,sospecha diagnostica,dengue clasico,2009-01-01,0,5,12,60,162,6,245
31002,COLOMI,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,2,4,0,6
70603,COLPA BELGICA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,1,5,5,0,11
71101,CONCEPCION,sospecha diagnostica,dengue clasico,2009-01-01,0,2,4,3,21,3,33
21401,COROICO,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,1,0,0,1
70102,COTOCA,sospecha diagnostica,dengue clasico,2009-01-01,0,4,2,4,16,0,26
71106,CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2009-01-01,1,2,0,12,12,1,28
71503,EL PUENTE(STC),sospecha diagnostica,dengue clasico,2009-01-01,0,4,4,8,28,3,47
70105,EL TORNO,sospecha diagnostica,dengue clasico,2009-01-01,3,7,8,32,50,3,103
60601,ENTRE RIOS,sospecha diagnostica,dengue clasico,2009-01-01,0,0,1,1,7,0,9
60601,ENTRE RIOS,sospecha diagnostica,dengue clasico,2009-01-01,6,5,10,70,165,12,268
90503,EUREKA (SANTOS MERCADO),sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,0,1,0,1
71004,FERNANDEZ ALONSO,sospecha diagnostica,dengue clasico,2009-01-01,0,3,7,7,19,4,40
90203,FILADELFIA,sospecha diagnostica,dengue clasico,2009-01-01,0,1,0,5,8,0,14
71002,GENERAL SAAVEDRA,sospecha diagnostica,dengue clasico,2009-01-01,1,15,18,18,24,5,81
20602,GUANAY,sospecha diagnostica,dengue clasico,2009-01-01,0,0,1,5,6,0,12
80202,GUAYARAMERIN,sospecha diagnostica,dengue clasico,2009-01-01,4,9,19,43,131,76,282
70705,GUTIERREZ,sospecha diagnostica,dengue clasico,2009-01-01,0,1,5,9,16,3,34
90402,INGAVI (HUMAITA),sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,1,1,0,2
21102,IRUPANA (VILLA DE LANZA),sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,1,2,0,3
21501,IXIAMAS,sospecha diagnostica,dengue clasico,2009-01-01,0,1,0,1,10,2,14
70104,LA GUARDIA,sospecha diagnostica,dengue clasico,2009-01-01,1,19,20,21,28,2,91
20101,LA PAZ,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,2,55,2,59
11003,MACHARETI,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,2,3,0,5
70903,MAIRANA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,1,0,0,1
20607,MAPIRI,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,0,3,0,3
10501,MONTEAGUDO,sospecha diagnostica,dengue clasico,2009-01-01,1,2,2,11,29,5,50
71001,MONTERO,sospecha diagnostica,dengue clasico,2009-01-01,22,56,109,126,177,87,577
70803,MORO MORO,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,1,1,0,2
90401,NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,dengue clasico,2009-01-01,0,1,0,0,1,0,2
90501,NUEVO MANOA (NUEVA ESPERANZA),sospecha diagnostica,dengue clasico,2009-01-01,0,3,0,4,18,1,26
70202,OKINAWA,sospecha diagnostica,dengue clasico,2009-01-01,0,1,1,23,17,0,42
40101,ORURO,sospecha diagnostica,dengue clasico,2009-01-01,0,0,2,1,3,0,6
10401,PADILLA,sospecha diagnostica,dengue clasico,2009-01-01,0,1,3,1,7,0,12
70502,PAILON,sospecha diagnostica,dengue clasico,2009-01-01,3,7,18,56,94,12,190
21104,PALOS BLANCOS,sospecha diagnostica,dengue clasico,2009-01-01,0,1,1,10,39,2,53
70902,PAMPA GRANDE,sospecha diagnostica,dengue clasico,2009-01-01,0,1,0,1,4,0,6
21305,PATACAMAYA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,0,1,0,1
70103,PORONGO,sospecha diagnostica,dengue clasico,2009-01-01,0,2,0,8,10,1,21
70601,PORTACHUELO,sospecha diagnostica,dengue clasico,2009-01-01,0,7,6,17,14,2,46
90102,PORVENIR,sospecha diagnostica,dengue clasico,2009-01-01,0,0,2,4,6,0,12
50101,POTOSI,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,2,2,0,4
90301,PUERTO GONZALO MORENO,sospecha diagnostica,dengue clasico,2009-01-01,3,9,10,13,27,1,63
71402,PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,4,3,0,7
90201,PUERTO RICO,sospecha diagnostica,dengue clasico,2009-01-01,1,1,5,8,10,1,26
71401,PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,4,11,1,16
31205,PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2009-01-01,7,22,17,62,108,5,221
31401,PUNATA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,1,3,0,4
30901,QUILLACOLLO,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,0,2,0,2
80301,REYES,sospecha diagnostica,dengue clasico,2009-01-01,4,14,9,20,23,0,70
80201,RIBERALTA,sospecha diagnostica,dengue clasico,2009-01-01,3,34,51,83,175,29,375
80304,RURRENABAQUE,sospecha diagnostica,dengue clasico,2009-01-01,14,45,56,37,36,1,189
31001,SACABA,sospecha diagnostica,dengue clasico,2009-01-01,1,1,2,33,53,2,92
70901,SAMAIPATA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,2,0,0,2
71105,SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2009-01-01,0,4,1,4,6,2,17
80302,SAN BORJA,sospecha diagnostica,dengue clasico,2009-01-01,1,0,4,6,21,10,42
21502,SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,2,2,21,3,28
70402,SAN CARLOS,sospecha diagnostica,dengue clasico,2009-01-01,0,4,4,9,23,2,42
80501,SAN IGNACIO,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,1,5,0,6
70301,SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2009-01-01,0,8,20,39,45,9,121
71102,SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2009-01-01,2,4,8,19,12,2,47
70501,SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue clasico,2009-01-01,0,0,1,2,5,0,8
70404,SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2009-01-01,11,2,15,32,51,4,115
71104,SAN JULIAN,sospecha diagnostica,dengue clasico,2009-01-01,16,43,35,121,203,13,431
90302,SAN LORENZO(PND),sospecha diagnostica,dengue clasico,2009-01-01,0,15,12,26,14,3,70
71201,SAN MATIAS,sospecha diagnostica,dengue clasico,2009-01-01,0,0,3,24,15,0,42
70302,SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,2,5,2,9
71005,SAN PEDRO,sospecha diagnostica,dengue clasico,2009-01-01,1,1,5,6,10,3,26
90202,SAN PEDRO(PND),sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,3,2,0,5
70303,SAN RAFAEL,sospecha diagnostica,dengue clasico,2009-01-01,0,0,2,8,5,0,15
80702,SAN RAMON,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,6,8,2,16
80401,SANTA ANA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,0,2,1,3
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2009-01-01,206,916,1481,3398,5033,610,11644
80303,SANTA ROSA,sospecha diagnostica,dengue clasico,2009-01-01,1,1,1,5,12,0,20
70602,SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,1,6,8,0,15
90303,SENA,sospecha diagnostica,dengue clasico,2009-01-01,1,5,3,8,6,0,23
10101,SUCRE,sospecha diagnostica,dengue clasico,2009-01-01,2,1,1,12,29,2,47
30401,TARATA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,1,0,0,1
60101,TARIJA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,6,13,1,20
31601,TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2009-01-01,0,2,7,70,116,15,210
10402,TOMINA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,1,0,0,1
80101,TRINIDAD,sospecha diagnostica,dengue clasico,2009-01-01,3,12,51,53,140,21,280
50801,TUPIZA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,0,1,0,1
71502,URUBICHA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,0,3,0,3
70801,VALLEGRANDE,sospecha diagnostica,dengue clasico,2009-01-01,0,2,1,6,12,0,21
60303,VILLA MONTES,sospecha diagnostica,dengue clasico,2009-01-01,2,12,11,45,83,7,160
90502,VILLA NUEVA (LOMA ALTA),sospecha diagnostica,dengue clasico,2009-01-01,3,14,14,20,25,4,80
10801,VILLA SERRANO,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,2,2,0,4
31003,VILLA TUNARI,sospecha diagnostica,dengue clasico,2009-01-01,0,5,26,85,187,7,310
11001,VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2009-01-01,0,0,2,0,10,0,12
70201,WARNES,sospecha diagnostica,dengue clasico,2009-01-01,0,1,12,34,62,10,119
60301,YACUIBA,sospecha diagnostica,dengue clasico,2009-01-01,3,17,58,258,483,25,844
70403,YAPACANI,sospecha diagnostica,dengue clasico,2009-01-01,0,4,3,9,19,2,37
30201,AIQUILE,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,0,6,0,6
10404,ALCALA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,1,0,0,1
30501,ARANI,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,1,2,0,3
71501,ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2009-02-01,3,7,11,17,24,3,65
30301,AYOPAYA (V. DE INDEPENDENCIA),sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,0,1,0,1
60202,BERMEJO,sospecha diagnostica,dengue clasico,2009-02-01,0,3,25,157,395,14,594
90103,BOLPEBRA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,0,1,0,1
70707,BOYUIBE,sospecha diagnostica,dengue clasico,2009-02-01,0,4,6,23,34,9,76
70401,BUENA VISTA,sospecha diagnostica,dengue clasico,2009-02-01,0,1,4,10,18,4,37
70703,CABEZAS,sospecha diagnostica,dengue clasico,2009-02-01,0,2,12,20,32,3,69
10701,CAMARGO,sospecha diagnostica,dengue clasico,2009-02-01,0,0,1,0,1,0,2
70706,CAMIRI,sospecha diagnostica,dengue clasico,2009-02-01,13,84,160,364,436,62,1119
30701,CAPINOTA,sospecha diagnostica,dengue clasico,2009-02-01,0,4,1,4,4,0,13
22001,CARANAVI,sospecha diagnostica,dengue clasico,2009-02-01,0,0,2,13,24,2,41
60302,CARAPARI,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,5,5,0,10
71403,CARMEN RIVERO TORREZ,sospecha diagnostica,dengue clasico,2009-02-01,0,2,7,10,15,0,34
