codigo_municipio,municipio,grupo,variable,mes,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
50802,ATOCHA,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,1,0,0,0,1,1
21303,AYO AYO,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,0,1,0,1,0,1
51102,"CAIZA ""D""",mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,0,1,0,1,0,1
90101,COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,2,0,0,0,2,0,2
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,8,3,0,1,8,4,12
31002,COLOMI,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,0,0,1,0,1,1
50401,COLQUECHACA,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,0,1,0,1,0,1
71301,COMARAPA,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,1,0,0,0,1,1
10902,CULPINA,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,10,0,0,0,10,0,10
21005,ICHOCA,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,0,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,9,6,0,2,9,8,17
70701,LAGUNILLAS,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,1,0,0,0,1,0,1
50203,LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,1,0,1,1,2,1,3
71003,MINEROS,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,1,0,0,0,1,1
10501,MONTEAGUDO,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,1,0,0,0,1,0,1
71001,MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,2,0,0,0,2,0,2
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,4,2,0,0,4,2,6
70502,PAILON,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,1,0,0,0,1,1
20702,PELECHUCO,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,0,0,1,0,1,1
50403,POCOATA,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,0,2,0,2,0,2
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,9,7,0,0,9,7,16
71401,PUERTO SUAREZ,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,1,1,0,0,1,1,2
30901,QUILLACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,1,0,0,0,1,1
50402,RAVELO,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,0,0,1,0,1,1
31001,SACABA,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,1,0,1,0,2,2
80302,SAN BORJA,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,1,0,1,0,2,0,2
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,1,3,0,0,1,3,4
10702,SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,0,1,1,1,1,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,6,5,0,0,6,5,11
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,3,0,0,0,3,3
30602,TACOPAYA,mortalidad institucional,muerte rn menor de 7 dias,2007-01-01,0,0,0,1,0,1,1
