codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-4-anos_masculino,1-a-4-anos-1_femenino,5-a-9-anos_masculino,5-a-9-anos-1_femenino,10-a-20-anos_masculino,10-a-20-anos-1_femenino,21-a-59-anos_masculino,21-a-59-anos-1_femenino,60-y-mas_masculino,60-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
30201,AIQUILE,otras infecciones,malaria sospechosos,2010-01-01,1,3,5,2,0,0,0,1,0,0,0,0,6,6,12
20701,APOLO,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
10201,AZURDUY,otras infecciones,malaria sospechosos,2010-01-01,0,0,1,2,0,2,5,3,4,6,1,0,11,13,24
60202,BERMEJO,otras infecciones,malaria sospechosos,2010-01-01,0,1,1,0,1,1,2,3,8,9,0,0,12,14,26
70401,BUENA VISTA,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,1,0,0,0,0,4,1,0,0,4,2,6
22001,CARANAVI,otras infecciones,malaria sospechosos,2010-01-01,0,0,5,2,8,5,12,14,17,19,1,5,43,45,88
60302,CARAPARI,otras infecciones,malaria sospechosos,2010-01-01,0,0,4,5,19,16,30,19,23,23,3,7,79,70,149
30101,COCHABAMBA,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,1,1,1,1,0,0,2,2,4
71301,COMARAPA,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21401,COROICO,otras infecciones,malaria sospechosos,2010-01-01,0,0,2,0,1,0,5,1,4,1,0,0,12,2,14
70102,COTOCA,otras infecciones,malaria sospechosos,2010-01-01,0,1,0,0,0,0,1,1,0,0,0,0,1,2,3
10902,CULPINA,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,1,2,2,0,1,3,2,0,6,5,11
70105,EL TORNO,otras infecciones,malaria sospechosos,2010-01-01,7,3,34,26,38,20,54,57,54,77,14,5,201,188,389
60601,ENTRE RIOS TRJ,otras infecciones,malaria sospechosos,2010-01-01,0,0,7,6,11,17,27,27,26,22,11,6,82,78,160
90203,FILADELFIA,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,7,1,8,2,0,0,15,3,18
20602,GUANAY,otras infecciones,malaria sospechosos,2010-01-01,0,0,2,1,3,3,3,2,8,16,3,3,19,25,44
80202,GUAYARAMERIN,otras infecciones,malaria sospechosos,2010-01-01,6,6,54,61,114,89,248,222,356,368,43,31,821,777,1598
10502,HUACARETA,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21105,LA ASUNTA,otras infecciones,malaria sospechosos,2010-01-01,0,0,1,0,1,0,5,2,5,3,0,0,12,5,17
70104,LA GUARDIA,otras infecciones,malaria sospechosos,2010-01-01,0,0,1,1,0,0,4,2,3,6,0,1,8,10,18
20101,LA PAZ,otras infecciones,malaria sospechosos,2010-01-01,0,0,1,0,2,1,3,8,16,6,1,1,23,16,39
20607,MAPIRI,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,1,0,0,0,3,0,0,0,4,0,4
31301,MIZQUE,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,1,1,0,0,2,1,0,0,3,2,5
10501,MONTEAGUDO,otras infecciones,malaria sospechosos,2010-01-01,1,0,1,1,2,0,3,1,8,5,3,1,18,8,26
60201,PADCAYA,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,0,0,1,3,0,0,1,3,4
10401,PADILLA,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,2,3,0,0,2,0,0,3,4,7
20102,PALCA,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
21104,PALOS BLANCOS,otras infecciones,malaria sospechosos,2010-01-01,2,2,2,1,4,4,9,1,19,5,5,0,41,13,54
70103,PORONGO,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,1,0,1,1,1,2,1,1,4,4,8
80703,PUERTO SILES,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31205,PUERTO VILLARROEL,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,1,0,2,1,0,0,3,1,4
80201,RIBERALTA,otras infecciones,malaria sospechosos,2010-01-01,11,12,84,88,96,100,246,227,530,331,53,29,1020,787,1807
80304,RURRENABAQUE,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
31001,SACABA,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
71302,SAIPINA,otras infecciones,malaria sospechosos,2010-01-01,0,0,1,0,2,1,3,2,11,16,0,0,17,19,36
21502,SAN BUENA VENTURA,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,otras infecciones,malaria sospechosos,2010-01-01,0,0,1,0,0,0,1,0,1,2,0,0,3,2,5
10702,SAN LUCAS,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,1,0,0,0,0,1,1,0,0,1,2,3
70101,SANTA CRUZ DE LA SIERRA,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
31602,SHINAOTA,otras infecciones,malaria sospechosos,2010-01-01,2,3,1,3,0,1,1,0,1,1,0,0,5,8,13
10403,SOPACHUY,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20608,TEOPONTE,otras infecciones,malaria sospechosos,2010-01-01,0,2,0,2,0,0,3,6,12,13,9,1,24,24,48
30903,TIQUIPAYA,otras infecciones,malaria sospechosos,2010-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
10402,TOMINA,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
80101,TRINIDAD,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
70801,VALLEGRANDE,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
60303,VILLA MONTES,otras infecciones,malaria sospechosos,2010-01-01,0,0,18,13,34,29,54,45,59,52,9,12,174,151,325
31003,VILLA TUNARI,otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,1,1,0,1,1,0,2,2,4
11001,VILLA VACA GUZMAN (MUYUPAMPA),otras infecciones,malaria sospechosos,2010-01-01,0,0,0,0,0,0,0,0,1,1,1,0,2,1,3
60301,YACUIBA,otras infecciones,malaria sospechosos,2010-01-01,1,1,3,6,0,1,3,3,7,8,1,2,15,21,36
51302,ACACIO,otras infecciones,malaria sospechosos,2010-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30201,AIQUILE,otras infecciones,malaria sospechosos,2010-02-01,2,1,2,2,2,0,0,2,0,0,0,0,6,5,11
20701,APOLO,otras infecciones,malaria sospechosos,2010-02-01,0,0,0,0,0,0,0,0,2,1,4,1,6,2,8
20502,AYATA,otras infecciones,malaria sospechosos,2010-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10201,AZURDUY,otras infecciones,malaria sospechosos,2010-02-01,0,0,1,2,0,0,0,1,0,1,1,0,2,4,6
90104,BELLA FLOR,otras infecciones,malaria sospechosos,2010-02-01,0,0,0,0,0,1,2,2,6,3,0,0,8,6,14
60202,BERMEJO,otras infecciones,malaria sospechosos,2010-02-01,0,1,1,1,4,1,4,6,10,20,0,0,19,29,48
70401,BUENA VISTA,otras infecciones,malaria sospechosos,2010-02-01,0,0,0,0,0,0,2,0,2,0,1,0,5,0,5
70703,CABEZAS,otras infecciones,malaria sospechosos,2010-02-01,0,1,0,0,2,1,0,0,2,0,0,0,4,2,6
22001,CARANAVI,otras infecciones,malaria sospechosos,2010-02-01,2,2,4,2,3,6,13,7,18,8,2,1,42,26,68
60302,CARAPARI,otras infecciones,malaria sospechosos,2010-02-01,0,0,0,0,1,0,1,0,2,3,0,0,4,3,7
90101,COBIJA,otras infecciones,malaria sospechosos,2010-02-01,1,0,1,0,0,1,0,2,9,6,0,0,11,9,20
30101,COCHABAMBA,otras infecciones,malaria sospechosos,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31002,COLOMI,otras infecciones,malaria sospechosos,2010-02-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
21401,COROICO,otras infecciones,malaria sospechosos,2010-02-01,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
10902,CULPINA,otras infecciones,malaria sospechosos,2010-02-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
70105,EL TORNO,otras infecciones,malaria sospechosos,2010-02-01,7,4,34,28,19,18,42,44,56,32,14,5,172,131,303
60601,ENTRE RIOS TRJ,otras infecciones,malaria sospechosos,2010-02-01,0,1,3,5,1,1,4,6,15,12,4,1,27,26,53
90203,FILADELFIA,otras infecciones,malaria sospechosos,2010-02-01,0,0,0,0,1,0,2,4,6,0,2,0,11,4,15
21601,GRAL. J.J. PEREZ (CHARAZANI),otras infecciones,malaria sospechosos,2010-02-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
