codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-4-anos_masculino,1-a-4-anos-1_femenino,5-a-9-anos_masculino,5-a-9-anos-1_femenino,10-a-20-anos_masculino,10-a-20-anos-1_femenino,21-a-59-anos_masculino,21-a-59-anos-1_femenino,60-y-mas_masculino,60-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
22002,ALTO BENI,otras infecciones,leishmaniasis confirmados,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
60202,BERMEJO,otras infecciones,leishmaniasis confirmados,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21003,CAJUATA,otras infecciones,leishmaniasis confirmados,2010-01-01,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
22001,CARANAVI,otras infecciones,leishmaniasis confirmados,2010-01-01,0,0,1,0,0,0,1,0,4,0,0,0,6,0,6
21101,CHULUMANI (V. DE LA LIBERTAD),otras infecciones,leishmaniasis confirmados,2010-01-01,0,0,1,1,1,2,1,2,2,0,0,0,5,5,10
90101,COBIJA,otras infecciones,leishmaniasis confirmados,2010-01-01,0,0,0,0,0,0,0,0,8,0,0,0,8,0,8
70105,EL TORNO,otras infecciones,leishmaniasis confirmados,2010-01-01,0,0,0,0,0,0,3,0,1,0,0,0,4,0,4
90503,EUREKA (SANTOS MERCADO),otras infecciones,leishmaniasis confirmados,2010-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
21601,GRAL. J.J. PEREZ (CHARAZANI),otras infecciones,leishmaniasis confirmados,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20602,GUANAY,otras infecciones,leishmaniasis confirmados,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
80202,GUAYARAMERIN,otras infecciones,leishmaniasis confirmados,2010-01-01,0,0,0,0,0,0,1,0,3,0,0,0,4,0,4
21102,IRUPANA (VILLA DE LANZA),otras infecciones,leishmaniasis confirmados,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21501,IXIAMAS,otras infecciones,leishmaniasis confirmados,2010-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
21105,LA ASUNTA,otras infecciones,leishmaniasis confirmados,2010-01-01,0,0,0,0,0,0,2,0,0,2,0,0,2,2,4
20101,LA PAZ,otras infecciones,leishmaniasis confirmados,2010-01-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
