codigo_municipio,municipio,grupo,variable,mes,número de eventos,número de afectados,número de fallecidos,total
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,incendio,2012-01-01,0.0,0.0,0.0,0.0
71501,ASCENCION DE GUARAYOS,registro de eventos de notificacion inmediata,incendio,2012-02-01,4.0,25.0,0.0,29.0
80304,RURRENABAQUE,registro de eventos de notificacion inmediata,incendio,2012-02-01,2.0,0.0,0.0,2.0
20606,TIPUANI,registro de eventos de notificacion inmediata,incendio,2012-06-01,1.0,79.0,0.0,80.0
80602,SAN ANDRES,registro de eventos de notificacion inmediata,incendio,2012-07-01,1.0,0.0,0.0,1.0
60201,PADCAYA,registro de eventos de notificacion inmediata,incendio,2012-08-01,1.0,0.0,0.0,1.0
70805,PUCARA,registro de eventos de notificacion inmediata,incendio,2012-08-01,1.0,2.0,0.0,3.0
71503,EL PUENTE(STC),registro de eventos de notificacion inmediata,incendio,2012-09-01,1.0,10.0,0.0,11.0
80102,SAN JAVIER(BNI),registro de eventos de notificacion inmediata,incendio,2012-09-01,1.0,0.0,0.0,1.0
10401,PADILLA,registro de eventos de notificacion inmediata,incendio,2012-10-01,1.0,0.0,0.0,1.0
70804,POSTRER VALLE,registro de eventos de notificacion inmediata,incendio,2012-10-01,1.0,2.0,0.0,3.0
50502,TORO TORO,registro de eventos de notificacion inmediata,incendio,2012-10-01,1.0,8.0,0.0,9.0
