codigo_municipio,municipio,grupo,variable,mes,hombres menores a 2 años,mujeres menores a 2 años,hombres de 2 a 4 años,mujeres de 2 a 4 años,hombres total,mujeres total,total
30301,AYOPAYA (V. DE INDEPENDENCIA),desnutricion cronica,talla baja moderada (m),2005-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
31401,PUNATA,desnutricion cronica,talla baja moderada (m),2005-03-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
70101,SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja moderada (m),2005-03-01,0.0,0.0,8.0,0.0,8.0,0.0,8.0
31402,VILLA RIVERO,desnutricion cronica,talla baja moderada (m),2005-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
30301,AYOPAYA (V. DE INDEPENDENCIA),desnutricion cronica,talla baja moderada (m),2005-04-01,9.0,7.0,7.0,4.0,16.0,11.0,27.0
60402,YUNCHARA,desnutricion cronica,talla baja moderada (m),2005-04-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
30301,AYOPAYA (V. DE INDEPENDENCIA),desnutricion cronica,talla baja moderada (m),2005-05-01,21.0,4.0,8.0,9.0,29.0,13.0,42.0
60202,BERMEJO,desnutricion cronica,talla baja moderada (m),2005-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80202,GUAYARAMERIN,desnutricion cronica,talla baja moderada (m),2005-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30202,PASORAPA,desnutricion cronica,talla baja moderada (m),2005-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
90102,PORVENIR,desnutricion cronica,talla baja moderada (m),2005-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31401,PUNATA,desnutricion cronica,talla baja moderada (m),2005-05-01,0.0,0.0,4.0,4.0,4.0,4.0,8.0
80201,RIBERALTA,desnutricion cronica,talla baja moderada (m),2005-05-01,5.0,7.0,3.0,1.0,8.0,8.0,16.0
30702,SANTIVAÑES,desnutricion cronica,talla baja moderada (m),2005-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
31404,TACACHI,desnutricion cronica,talla baja moderada (m),2005-05-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
60101,TARIJA,desnutricion cronica,talla baja moderada (m),2005-05-01,4.0,2.0,0.0,1.0,4.0,3.0,7.0
80101,TRINIDAD,desnutricion cronica,talla baja moderada (m),2005-05-01,3.0,1.0,4.0,3.0,7.0,4.0,11.0
31402,VILLA RIVERO,desnutricion cronica,talla baja moderada (m),2005-05-01,1.0,0.0,0.0,1.0,1.0,1.0,2.0
60301,YACUIBA,desnutricion cronica,talla baja moderada (m),2005-05-01,2.0,1.0,2.0,0.0,4.0,1.0,5.0
40603,ANTEQUERA,desnutricion cronica,talla baja moderada (m),2005-06-01,1.0,2.0,3.0,2.0,4.0,4.0,8.0
41202,BELEN DE ANDAMARCA,desnutricion cronica,talla baja moderada (m),2005-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
60202,BERMEJO,desnutricion cronica,talla baja moderada (m),2005-06-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
70102,COTOCA,desnutricion cronica,talla baja moderada (m),2005-06-01,10.0,9.0,3.0,3.0,13.0,12.0,25.0
