codigo_municipio,municipio,grupo,variable,mes,número de eventos,número de afectados,número de fallecidos,total
10405,EL VILLAR,registro de eventos de notificacion inmediata,inundacion,2013-01-01,16.0,48.0,0.0,64.0
20101,LA PAZ,registro de eventos de notificacion inmediata,inundacion,2013-01-01,1.0,3.0,0.0,4.0
31205,PUERTO VILLARROEL,registro de eventos de notificacion inmediata,inundacion,2013-01-01,2.0,120.0,0.0,122.0
60303,VILLA MONTES,registro de eventos de notificacion inmediata,inundacion,2013-01-01,1.0,15.0,0.0,16.0
30801,CLIZA,registro de eventos de notificacion inmediata,inundacion,2013-02-01,1.0,30.0,0.0,31.0
31205,PUERTO VILLARROEL,registro de eventos de notificacion inmediata,inundacion,2013-02-01,1.0,0.0,0.0,1.0
71501,ASCENCION DE GUARAYOS,registro de eventos de notificacion inmediata,inundacion,2013-03-01,2.0,28.0,0.0,30.0
31204,CHIMORE,registro de eventos de notificacion inmediata,inundacion,2013-03-01,1.0,650.0,0.0,651.0
90201,PUERTO RICO,registro de eventos de notificacion inmediata,inundacion,2013-03-01,3.0,44.0,0.0,47.0
31205,PUERTO VILLARROEL,registro de eventos de notificacion inmediata,inundacion,2013-03-01,2.0,820.0,0.0,822.0
80201,RIBERALTA,registro de eventos de notificacion inmediata,inundacion,2013-03-01,1.0,90.0,0.0,91.0
90104,BELLA FLOR,registro de eventos de notificacion inmediata,inundacion,2013-04-01,1.0,73.0,0.0,74.0
31205,PUERTO VILLARROEL,registro de eventos de notificacion inmediata,inundacion,2013-04-01,4.0,170.0,0.0,174.0
90502,VILLA NUEVA (LOMA ALTA),registro de eventos de notificacion inmediata,inundacion,2013-04-01,1.0,100.0,0.0,101.0
30302,MOROCHATA,registro de eventos de notificacion inmediata,inundacion,2013-08-01,1.0,1.0,0.0,2.0
70703,CABEZAS,registro de eventos de notificacion inmediata,inundacion,2013-10-01,1.0,50.0,0.0,51.0
