codigo_municipio,municipio,grupo,variable,mes,total
11003,MACHARETI,eventos - notificacion inmediata parte ii,otros de excepcion,2018-01-01,35
10702,SAN LUCAS,eventos - notificacion inmediata parte ii,otros de excepcion,2018-01-01,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),eventos - notificacion inmediata parte ii,otros de excepcion,2018-01-01,6
60301,YACUIBA,eventos - notificacion inmediata parte ii,otros de excepcion,2018-01-01,6
10304,ICLA,eventos - notificacion inmediata parte ii,otros de excepcion,2018-02-01,2
10702,SAN LUCAS,eventos - notificacion inmediata parte ii,otros de excepcion,2018-02-01,1
10402,TOMINA,eventos - notificacion inmediata parte ii,otros de excepcion,2018-02-01,2
51501,VILLAZON,eventos - notificacion inmediata parte ii,otros de excepcion,2018-02-01,11
20201,ACHACACHI,eventos - notificacion inmediata parte ii,otros de excepcion,2018-03-01,1
10402,TOMINA,eventos - notificacion inmediata parte ii,otros de excepcion,2018-03-01,19
80101,TRINIDAD,eventos - notificacion inmediata parte ii,otros de excepcion,2018-03-01,1
40401,CURAHUARA DE CARANGAS,eventos - notificacion inmediata parte ii,otros de excepcion,2018-04-01,1
20102,PALCA,eventos - notificacion inmediata parte ii,otros de excepcion,2018-05-01,2
10702,SAN LUCAS,eventos - notificacion inmediata parte ii,otros de excepcion,2018-05-01,3
10902,CULPINA,eventos - notificacion inmediata parte ii,otros de excepcion,2018-06-01,33
20102,PALCA,eventos - notificacion inmediata parte ii,otros de excepcion,2018-06-01,1
31205,PUERTO VILLARROEL,eventos - notificacion inmediata parte ii,otros de excepcion,2018-07-01,2
30301,AYOPAYA (V. DE INDEPENDENCIA),eventos - notificacion inmediata parte ii,otros de excepcion,2018-08-01,1
70702,CHARAGUA,eventos - notificacion inmediata parte ii,otros de excepcion,2018-08-01,1
20101,LA PAZ,eventos - notificacion inmediata parte ii,otros de excepcion,2018-08-01,1
70701,LAGUNILLAS,eventos - notificacion inmediata parte ii,otros de excepcion,2018-09-01,206
10202,TARVITA,eventos - notificacion inmediata parte ii,otros de excepcion,2018-09-01,4
10304,ICLA,eventos - notificacion inmediata parte ii,otros de excepcion,2018-10-01,4
10702,SAN LUCAS,eventos - notificacion inmediata parte ii,otros de excepcion,2018-10-01,3
10101,SUCRE,eventos - notificacion inmediata parte ii,otros de excepcion,2018-10-01,3
20807,TARACO,eventos - notificacion inmediata parte ii,otros de excepcion,2018-10-01,1
50702,CARIPUYO,eventos - notificacion inmediata parte ii,otros de excepcion,2018-11-01,2
50702,CARIPUYO,eventos - notificacion inmediata parte ii,otros de excepcion,2018-12-01,3
10903,LAS CARRERAS,eventos - notificacion inmediata parte ii,otros de excepcion,2018-12-01,6
10401,PADILLA,eventos - notificacion inmediata parte ii,otros de excepcion,2018-12-01,1
