codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-meses-a-menor-de-1-ano_masculino,b-6-meses-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
30403,ARBIETO,sospecha diagnostica,trastorno neurologico,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2
21004,COLQUIRI,sospecha diagnostica,trastorno neurologico,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
20105,EL ALTO,sospecha diagnostica,trastorno neurologico,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,3,3,6
30803,TOLATA,sospecha diagnostica,trastorno neurologico,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
60301,YACUIBA,sospecha diagnostica,trastorno neurologico,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
30403,ARBIETO,sospecha diagnostica,trastorno neurologico,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,2,4
21004,COLQUIRI,sospecha diagnostica,trastorno neurologico,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
20105,EL ALTO,sospecha diagnostica,trastorno neurologico,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,3,2,5
30803,TOLATA,sospecha diagnostica,trastorno neurologico,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
30403,ARBIETO,sospecha diagnostica,trastorno neurologico,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2
21004,COLQUIRI,sospecha diagnostica,trastorno neurologico,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
20105,EL ALTO,sospecha diagnostica,trastorno neurologico,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,0,5,1,6
30403,ARBIETO,sospecha diagnostica,trastorno neurologico,2017-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
21004,COLQUIRI,sospecha diagnostica,trastorno neurologico,2017-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
20105,EL ALTO,sospecha diagnostica,trastorno neurologico,2017-04-01,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,3,4
