codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-menor-de-2-anos_masculino,1-a-menor-de-2-anos-1_femenino,2-a-menor-de-5-anos_masculino,2-a-menor-de-5-anos-1_femenino,imc_mujer-embarazada,imc-1_,totales_total-m,totales-1_total-f,totales-2_total
51302,ACACIO,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
20201,ACHACACHI,estado nutricional,desnutricion leve (l),2014-01-01,6.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,2.0,10.0
20104,ACHOCALLA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30201,AIQUILE,estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
31303,ALALAY,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0
22002,ALTO BENI,estado nutricional,desnutricion leve (l),2014-01-01,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,7.0,7.0,14.0
41201,ANDAMARCA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0
40603,ANTEQUERA,estado nutricional,desnutricion leve (l),2014-01-01,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0
30402,ANZALDO,estado nutricional,desnutricion leve (l),2014-01-01,6.0,5.0,5.0,5.0,6.0,5.0,0.0,0.0,17.0,15.0,32.0
20701,APOLO,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,3.0,2.0,5.0,4.0,0.0,0.0,8.0,6.0,14.0
30501,ARANI,estado nutricional,desnutricion leve (l),2014-01-01,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,6.0,9.0
