codigo_municipio,municipio,grupo,variable,mes,TOTAL
60202,BERMEJO,eventos - notificacion inmediata parte ii,inundacion,2021-01-01,16.0
31204,CHIMORE,eventos - notificacion inmediata parte ii,inundacion,2021-01-01,939.0
70603,COLPA BELGICA,eventos - notificacion inmediata parte ii,inundacion,2021-01-01,16.0
31206,ENTRE RIOS CBBA,eventos - notificacion inmediata parte ii,inundacion,2021-01-01,46.0
80601,LORETO,eventos - notificacion inmediata parte ii,inundacion,2021-01-01,193.0
70601,PORTACHUELO,eventos - notificacion inmediata parte ii,inundacion,2021-01-01,635.0
80302,SAN BORJA,eventos - notificacion inmediata parte ii,inundacion,2021-01-01,642.0
80501,SAN IGNACIO,eventos - notificacion inmediata parte ii,inundacion,2021-01-01,331.0
71005,SAN PEDRO,eventos - notificacion inmediata parte ii,inundacion,2021-01-01,341.0
70602,SANTA ROSA DEL SARA,eventos - notificacion inmediata parte ii,inundacion,2021-01-01,307.0
20606,TIPUANI,eventos - notificacion inmediata parte ii,inundacion,2021-01-01,251.0
31003,VILLA TUNARI,eventos - notificacion inmediata parte ii,inundacion,2021-01-01,1000.0
70403,YAPACANI,eventos - notificacion inmediata parte ii,inundacion,2021-01-01,82.0
21501,IXIAMAS,eventos - notificacion inmediata parte ii,inundacion,2021-02-01,37.0
80601,LORETO,eventos - notificacion inmediata parte ii,inundacion,2021-02-01,62.0
90301,PUERTO GONZALO MORENO,eventos - notificacion inmediata parte ii,inundacion,2021-02-01,501.0
31205,PUERTO VILLARROEL,eventos - notificacion inmediata parte ii,inundacion,2021-02-01,74.0
80201,RIBERALTA,eventos - notificacion inmediata parte ii,inundacion,2021-02-01,128.0
71005,SAN PEDRO,eventos - notificacion inmediata parte ii,inundacion,2021-02-01,81.0
90202,SAN PEDRO(PND),eventos - notificacion inmediata parte ii,inundacion,2021-02-01,98.0
80101,TRINIDAD,eventos - notificacion inmediata parte ii,inundacion,2021-02-01,2039.0
80303,SANTA ROSA,eventos - notificacion inmediata parte ii,inundacion,2021-03-01,16.0
31204,CHIMORE,eventos - notificacion inmediata parte ii,inundacion,2021-04-01,11.0
31205,PUERTO VILLARROEL,eventos - notificacion inmediata parte ii,inundacion,2021-04-01,17.0
80501,SAN IGNACIO,eventos - notificacion inmediata parte ii,inundacion,2021-04-01,36.0
21502,SAN BUENA VENTURA,eventos - notificacion inmediata parte ii,inundacion,2021-06-01,4.0
20602,GUANAY,eventos - notificacion inmediata parte ii,inundacion,2021-11-01,36.0
20607,MAPIRI,eventos - notificacion inmediata parte ii,inundacion,2021-11-01,26.0
10101,SUCRE,eventos - notificacion inmediata parte ii,inundacion,2021-11-01,31.0
50301,BETANZOS,eventos - notificacion inmediata parte ii,inundacion,2021-12-01,61.0
40102,CARACOLLO,eventos - notificacion inmediata parte ii,inundacion,2021-12-01,35.0
30801,CLIZA,eventos - notificacion inmediata parte ii,inundacion,2021-12-01,250.0
30101,COCHABAMBA,eventos - notificacion inmediata parte ii,inundacion,2021-12-01,241.0
71301,COMARAPA,eventos - notificacion inmediata parte ii,inundacion,2021-12-01,47.0
30203,OMEREQUE,eventos - notificacion inmediata parte ii,inundacion,2021-12-01,1.0
21802,PAPEL PAMPA,eventos - notificacion inmediata parte ii,inundacion,2021-12-01,163.0
71005,SAN PEDRO,eventos - notificacion inmediata parte ii,inundacion,2021-12-01,62.0
10101,SUCRE,eventos - notificacion inmediata parte ii,inundacion,2021-12-01,24.0
20803,TIAHUANACU,eventos - notificacion inmediata parte ii,inundacion,2021-12-01,32.0
41001,TOLEDO,eventos - notificacion inmediata parte ii,inundacion,2021-12-01,8.0
10102,YOTALA,eventos - notificacion inmediata parte ii,inundacion,2021-12-01,23.0
