codigo_municipio,municipio,grupo,variable,mes,totales_total-m,totales-1_total-f,totales-2_total
20701,APOLO,salud sexual y reproductiva,eclampsia,2017-01-01,12,0,12
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2017-01-01,3,0,3
20607,MAPIRI,salud sexual y reproductiva,eclampsia,2017-01-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2017-01-01,1,0,1
50501,SAN PEDRO DE BUENA VISTA,salud sexual y reproductiva,eclampsia,2017-01-01,0,1,1
80702,SAN RAMON BENI,salud sexual y reproductiva,eclampsia,2017-01-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2017-01-01,3,0,3
10101,SUCRE,salud sexual y reproductiva,eclampsia,2017-01-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2017-01-01,3,0,3
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2017-02-01,3,0,3
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2017-02-01,3,0,3
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2017-02-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2017-02-01,1,0,1
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,eclampsia,2017-02-01,1,0,1
71102,SAN JAVIER(STC),salud sexual y reproductiva,eclampsia,2017-02-01,1,0,1
80702,SAN RAMON BENI,salud sexual y reproductiva,eclampsia,2017-02-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2017-02-01,1,0,1
20606,TIPUANI,salud sexual y reproductiva,eclampsia,2017-02-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2017-02-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2017-03-01,9,0,9
21402,CORIPATA,salud sexual y reproductiva,eclampsia,2017-03-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2017-03-01,2,1,3
70705,GUTIERREZ,salud sexual y reproductiva,eclampsia,2017-03-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2017-03-01,3,8,11
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2017-03-01,13,0,13
10101,SUCRE,salud sexual y reproductiva,eclampsia,2017-03-01,1,0,1
31003,VILLA TUNARI,salud sexual y reproductiva,eclampsia,2017-03-01,1,0,1
70702,CHARAGUA,salud sexual y reproductiva,eclampsia,2017-04-01,1,0,1
20405,ESCOMA,salud sexual y reproductiva,eclampsia,2017-04-01,0,1,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2017-04-01,6,0,6
31401,PUNATA,salud sexual y reproductiva,eclampsia,2017-04-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2017-04-01,14,0,14
60101,TARIJA,salud sexual y reproductiva,eclampsia,2017-04-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2017-04-01,1,0,1
70706,CAMIRI,salud sexual y reproductiva,eclampsia,2017-05-01,3,0,3
70702,CHARAGUA,salud sexual y reproductiva,eclampsia,2017-05-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2017-05-01,6,0,6
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2017-05-01,5,0,5
20405,ESCOMA,salud sexual y reproductiva,eclampsia,2017-05-01,0,1,1
21501,IXIAMAS,salud sexual y reproductiva,eclampsia,2017-05-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2017-05-01,7,0,7
80304,RURRENABAQUE,salud sexual y reproductiva,eclampsia,2017-05-01,2,0,2
80501,SAN IGNACIO,salud sexual y reproductiva,eclampsia,2017-05-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2017-05-01,19,0,19
31602,SHINAOTA,salud sexual y reproductiva,eclampsia,2017-05-01,1,0,1
10101,SUCRE,salud sexual y reproductiva,eclampsia,2017-05-01,5,0,5
31003,VILLA TUNARI,salud sexual y reproductiva,eclampsia,2017-05-01,1,0,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,eclampsia,2017-06-01,1,0,1
70702,CHARAGUA,salud sexual y reproductiva,eclampsia,2017-06-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2017-06-01,5,0,5
71004,FERNANDEZ ALONSO,salud sexual y reproductiva,eclampsia,2017-06-01,1,0,1
21102,IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,eclampsia,2017-06-01,0,1,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2017-06-01,7,0,7
10501,MONTEAGUDO,salud sexual y reproductiva,eclampsia,2017-06-01,1,0,1
31401,PUNATA,salud sexual y reproductiva,eclampsia,2017-06-01,3,0,3
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2017-06-01,11,1,12
20104,ACHOCALLA,salud sexual y reproductiva,eclampsia,2017-07-01,0,1,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,eclampsia,2017-07-01,0,3,3
70702,CHARAGUA,salud sexual y reproductiva,eclampsia,2017-07-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2017-07-01,3,0,3
10902,CULPINA,salud sexual y reproductiva,eclampsia,2017-07-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2017-07-01,0,4,4
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2017-07-01,6,1,7
31401,PUNATA,salud sexual y reproductiva,eclampsia,2017-07-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2017-07-01,9,1,10
60101,TARIJA,salud sexual y reproductiva,eclampsia,2017-07-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2017-07-01,3,0,3
70706,CAMIRI,salud sexual y reproductiva,eclampsia,2017-08-01,1,1,2
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2017-08-01,3,0,3
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2017-08-01,0,1,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2017-08-01,13,1,14
40101,ORURO,salud sexual y reproductiva,eclampsia,2017-08-01,14,0,14
50101,POTOSI,salud sexual y reproductiva,eclampsia,2017-08-01,2,0,2
31401,PUNATA,salud sexual y reproductiva,eclampsia,2017-08-01,3,0,3
31001,SACABA,salud sexual y reproductiva,eclampsia,2017-08-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2017-08-01,2,0,2
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2017-08-01,1,0,1
31003,VILLA TUNARI,salud sexual y reproductiva,eclampsia,2017-08-01,1,0,1
50802,ATOCHA,salud sexual y reproductiva,eclampsia,2017-09-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2017-09-01,2,0,2
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2017-09-01,0,1,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2017-09-01,7,0,7
40101,ORURO,salud sexual y reproductiva,eclampsia,2017-09-01,2,1,3
31401,PUNATA,salud sexual y reproductiva,eclampsia,2017-09-01,5,0,5
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,eclampsia,2017-09-01,1,0,1
80702,SAN RAMON BENI,salud sexual y reproductiva,eclampsia,2017-09-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2017-09-01,5,1,6
90303,SENA,salud sexual y reproductiva,eclampsia,2017-09-01,0,1,1
20601,SORATA,salud sexual y reproductiva,eclampsia,2017-09-01,0,1,1
