codigo_municipio,municipio,grupo,variable,mes,dentro_masculino,dentro-1_femenino,fuera_masculino,fuera-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
70702,CHARAGUA,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,1,0,0,0,1,0,1
90101,COBIJA,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,1,0,0,0,1,0,1
20802,GUAQUI,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,0,0,0,1,0,1,1
70705,GUTIERREZ,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,0,0,1,0,1,0,1
20101,LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,1,1,0,0,1,1,2
50101,POTOSI,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,0,1,0,0,0,1,1
90201,PUERTO RICO,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,1,0,0,0,1,0,1
80201,RIBERALTA,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,1,0,0,0,1,0,1
60303,VILLA MONTES,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,1,0,0,0,1,0,1
50203,LLALLAGUA,mortalidad,muerte menor de 5 anos por neumonia,2013-02-01,0,0,0,1,0,1,1
80201,RIBERALTA,mortalidad,muerte menor de 5 anos por neumonia,2013-02-01,2,2,0,0,2,2,4
80101,TRINIDAD,mortalidad,muerte menor de 5 anos por neumonia,2013-02-01,1,0,0,0,1,0,1
70105,EL TORNO,mortalidad,muerte menor de 5 anos por neumonia,2013-03-01,0,1,0,0,0,1,1
50101,POTOSI,mortalidad,muerte menor de 5 anos por neumonia,2013-03-01,0,1,0,0,0,1,1
80201,RIBERALTA,mortalidad,muerte menor de 5 anos por neumonia,2013-03-01,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por neumonia,2013-03-01,1,0,0,0,1,0,1
70703,CABEZAS,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,2,3,2,0,4,3,7
30101,COCHABAMBA,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,1,0,0,0,1,0,1
20105,EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,1,1,1,1,2,2,4
20101,LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,0,0,0,1,0,1,1
70701,LAGUNILLAS,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,0,0,0,1,0,1,1
50403,POCOATA,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,1,0,0,0,1,0,1
70601,PORTACHUELO,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,0,1,0,0,0,1,1
80201,RIBERALTA,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,1,0,0,0,1,0,1
80302,SAN BORJA,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,1,0,0,0,1,0,1
80101,TRINIDAD,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,1,0,0,0,1,0,1
30101,COCHABAMBA,mortalidad,muerte menor de 5 anos por neumonia,2013-05-01,0,1,0,0,0,1,1
20105,EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2013-05-01,0,1,2,0,2,1,3
