codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-m-a-menor-de-1-ano_masculino,b-6-m-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_dentro,totales-1_fuera,totales-2_total
20201,ACHACACHI,otras infecciones,neumonia,2019-01-01,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,7
20104,ACHOCALLA,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,3
30201,AIQUILE,otras infecciones,neumonia,2019-01-01,1,0,0,1,0,2,0,0,1,0,0,0,2,0,0,0,0,0,1,2,5,5,10
31303,ALALAY,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
10404,ALCALA,otras infecciones,neumonia,2019-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,3
20202,ANCORAIMES,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4
30402,ANZALDO,otras infecciones,neumonia,2019-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2
20701,APOLO,otras infecciones,neumonia,2019-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2
30501,ARANI,otras infecciones,neumonia,2019-01-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,5
30403,ARBIETO,otras infecciones,neumonia,2019-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
30601,ARQUE,otras infecciones,neumonia,2019-01-01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
71501,ASCENCION DE GUARAYOS,otras infecciones,neumonia,2019-01-01,11,4,8,6,38,23,1,0,0,3,1,0,0,0,3,1,0,4,12,6,74,47,121
30301,AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,neumonia,2019-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,0,5
10201,AZURDUY,otras infecciones,neumonia,2019-01-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3
