codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,total
30201,AIQUILE,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,1,0,1
20701,APOLO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,1,0,1
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,2,0,2
40201,CHALLAPATA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,1,0,1
70702,CHARAGUA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,1,0,1
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,18,0,18
70102,COTOCA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,1,0,1
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,75,0,75
70104,LA GUARDIA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,27,0,27
71001,MONTERO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,2,0,2
40101,ORURO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,2,0,2
70902,PAMPA GRANDE,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,1,0,1
50101,POTOSI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,3,0,3
30901,QUILLACOLLO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,2,0,2
31001,SACABA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,6,0,6
70302,SAN MIGUEL DE VELASCO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,2,0,2
50201,UNCIA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,1,0,1
31003,VILLA TUNARI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,2,0,2
70201,WARNES,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-01-01,2,0,2
20201,ACHACACHI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,2,0,2
50802,ATOCHA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,1,0,1
50302,CHAQUI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,1,0,1
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,6,0,6
30905,COLCAPIRHUA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,1,0,1
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,12,0,12
70104,LA GUARDIA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,22,0,22
71003,MINEROS,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,1,0,1
40101,ORURO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,2,0,2
31202,POJO (CBBA),tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,1,0,1
50101,POTOSI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,1,0,1
31001,SACABA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,9,0,9
80501,SAN IGNACIO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,1,0,1
80702,SAN RAMON,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,3,0,3
10101,SUCRE,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,3,0,3
50201,UNCIA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,2,0,2
70201,WARNES,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-02-01,1,0,1
30501,ARANI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,1,0,1
10901,CAMATAQUI (C. VILLA ABECIA),tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,1,0,1
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,1,0,1
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,6,0,6
21401,COROICO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,1,0,1
20804,DESAGUADERO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,1,0,1
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,6,0,6
70105,EL TORNO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,1,0,1
70705,GUTIERREZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,1,0,1
70104,LA GUARDIA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,20,0,20
40101,ORURO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,2,0,2
50101,POTOSI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,1,0,1
31001,SACABA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,4,0,4
