codigo_municipio,municipio,grupo,variable,mes,Cantidad,TOTAL
20201,ACHACACHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,3,3
20104,ACHOCALLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,8,8
30201,AIQUILE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,14,14
20202,ANCORAIMES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
41201,ANDAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
40603,ANTEQUERA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,3,3
20701,APOLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,6,6
30501,ARANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,13,13
30403,ARBIETO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,39,39
50802,ATOCHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,15,15
21303,AYO AYO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,2,2
30301,AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,15,15
10201,AZURDUY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
21203,BATALLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,13,13
60202,BERMEJO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,22,22
50301,BETANZOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,5,5
90103,BOLPEBRA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
70401,BUENA VISTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,11,11
70703,CABEZAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,9,9
20905,CAIROMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,5,5
51102,"CAIZA ""D""",salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
21003,CAJUATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,9,9
20303,CALACOTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
21304,CALAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,5,5
70706,CAMIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,60,60
30701,CAPINOTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,2,2
40102,CARACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,8,8
22001,CARANAVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,29,29
71403,CARMEN RIVERO TORREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,5,5
40201,CHALLAPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,62,62
70702,CHARAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,21,21
31204,CHIMORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
21101,CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,13,13
20501,CHUMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,7,7
30801,CLIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,11,11
90101,COBIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,59,59
30101,COCHABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,616,616
30905,COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,16,16
31002,COLOMI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,39,39
70603,COLPA BELGICA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
50401,COLQUECHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
21306,COLQUENCHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,2,2
21004,COLQUIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,9,9
20304,COMANCHE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,2,2
71301,COMARAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,13,13
71101,CONCEPCION,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,5,5
21701,COPACABANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,6,6
21402,CORIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,7,7
21401,COROICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,5,5
50601,COTAGAITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,2,2
70102,COTOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,53,53
10902,CULPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,4,4
40401,CURAHUARA DE CARANGAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,2,2
20105,EL ALTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,429,429
40103,EL CHORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,2,2
70105,EL TORNO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,51,51
60601,ENTRE RIOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,4,4
60601,ENTRE RIOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,3,3
41101,EUCALIPTUS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
71004,FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,15,15
71002,GENERAL SAAVEDRA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,3,3
21601,GRAL. J.J. PEREZ (CHARAZANI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
20602,GUANAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,15,15
80202,GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,65,65
10502,HUACARETA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,7,7
40701,HUANUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,19,19
10703,INCAHUASI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,6,6
21001,INQUISIVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,3,3
21102,IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
21501,IXIAMAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
21105,LA ASUNTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,33,33
70104,LA GUARDIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,54,54
20101,LA PAZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,331,331
50203,LLALLAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,94,94
20901,LURIBAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,3,3
40702,MACHACAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,12,12
80801,MAGDALENA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,13,13
70903,MAIRANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,5,5
20103,MECAPACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
71003,MINEROS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,24,24
31301,MIZQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,16,16
10501,MONTEAGUDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,6,6
71001,MONTERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,47,47
30302,MOROCHATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,3,3
90401,NACEBE (SANTA ROSA DEL ABUNA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,3,3
50404,OCURI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,6,6
70202,OKINAWA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,12,12
30203,OMEREQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,6,6
40101,ORURO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,218,218
70502,PAILON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,30,30
20102,PALCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,2,2
21104,PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,26,26
40802,PAMPA AULLAGAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,3,3
70902,PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,6,6
21305,PATACAMAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,13,13
20702,PELECHUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
50403,POCOATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,4,4
31203,POCONA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,1,1
31202,POJO (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,3,3
70103,PORONGO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,6,6
70601,PORTACHUELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,34,34
90102,PORVENIR,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,15,15
50101,POTOSI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,265,265
21201,PUCARANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-01-01,15,15
