codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres,dentro de establecimientos mujeres,fuera de establecimientos hombres,fuera de establecimientos mujeres,hombres total,mujeres total,total
30101,COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-01-01,1,2,0,0,1,2,3
21306,COLQUENCHA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-01-01,0,0,1,0,1,0,1
20101,LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-01-01,1,0,0,0,1,0,1
50101,POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-01-01,0,1,0,0,0,1,1
10702,SAN LUCAS,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-01-01,0,0,1,0,1,0,1
30702,SANTIVAÑES,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-01-01,0,1,0,0,0,1,1
30101,COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-02-01,0,2,0,0,0,2,2
20105,EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-02-01,2,1,0,0,2,1,3
20101,LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-02-01,1,1,0,0,1,1,2
71001,MONTERO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-02-01,0,1,0,0,0,1,1
40101,ORURO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-02-01,0,1,0,0,0,1,1
80201,RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-02-01,1,0,0,0,1,0,1
80304,RURRENABAQUE,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-02-01,0,0,1,0,1,0,1
10702,SAN LUCAS,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-02-01,0,0,2,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-02-01,1,1,0,0,1,1,2
31101,TAPACARI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-02-01,0,0,0,1,0,1,1
30101,COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2016-03-01,1,0,0,0,1,0,1
