codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
51302,ACACIO,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,28,40,28,40,68
20201,ACHACACHI,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,34,29,34,29,63
20104,ACHOCALLA,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,9,2,9,2,11
30201,AIQUILE,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,11,9,11,9,20
31303,ALALAY,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,4,3,4,3,7
10404,ALCALA,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,9,15,9,15,24
20202,ANCORAIMES,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,29,12,29,12,41
40603,ANTEQUERA,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,1,2,1,2,3
30402,ANZALDO,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,1,4,1,4,5
20701,APOLO,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,11,15,11,15,26
51301,ARAMPAMPA,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,10,23,10,23,33
30501,ARANI,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,1,4,1,4,5
30403,ARBIETO,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,0,2,0,2,2
30601,ARQUE,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,10,12,10,12,22
50802,ATOCHA,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,3,18,3,18,21
20503,AUCAPATA,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,2,0,2,0,2
20502,AYATA,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,11,3,11,3,14
21303,AYO AYO,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,6,0,6,0,6
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,10,7,10,7,17
10201,AZURDUY,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,37,51,37,51,88
21203,BATALLAS,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,2,4,2,4,6
80802,BAURES,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,2,2,2,2,4
50104,BELEN DE URMIRI,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,1,0,1,0,1
90104,BELLA FLOR,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,1,1,1,1,2
60202,BERMEJO,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,1,2,1,2,3
50301,BETANZOS,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,123,88,123,88,211
31501,BOLIVAR,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,14,23,14,23,37
90103,BOLPEBRA,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,2,0,2,0,2
70707,BOYUIBE,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,0,1,0,1,1
70401,BUENA VISTA,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,7,7,7,7,14
70703,CABEZAS,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,9,14,9,14,23
20905,CAIROMA,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,15,5,15,5,20
51102,"CAIZA ""D""",estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,42,22,42,22,64
21003,CAJUATA,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,16,8,16,8,24
20303,CALACOTO,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,1,0,1,0,1
21304,CALAMARCA,estado nutricional en menores de 5 anos,clasificacion e,2003-01-01,18,8,18,8,26
