codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 2 años,mujeres de 1 a 2 años,hombres de 2 a 5 años,mujeres de 2 a 5 años,mujeres embarazadas según IMC,población general según IMC,hombres total,mujeres total,total
20201,ACHACACHI,estado nutricional,obesidad (o),2011-01-01,4,0,2,0,1,0,1,0,8,0,8
20104,ACHOCALLA,estado nutricional,obesidad (o),2011-01-01,0,1,0,1,1,0,0,0,1,2,3
30201,AIQUILE,estado nutricional,obesidad (o),2011-01-01,7,16,2,1,3,3,28,0,40,20,60
31303,ALALAY,estado nutricional,obesidad (o),2011-01-01,0,0,0,1,3,0,0,0,3,1,4
10404,ALCALA,estado nutricional,obesidad (o),2011-01-01,0,1,0,0,2,0,0,0,2,1,3
22002,ALTO BENI,estado nutricional,obesidad (o),2011-01-01,1,1,0,0,0,2,3,0,4,3,7
40603,ANTEQUERA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,2,0,2,0,2
30402,ANZALDO,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
20701,APOLO,estado nutricional,obesidad (o),2011-01-01,4,1,0,0,0,0,10,0,14,1,15
30501,ARANI,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,1,0,0,0,1,0,1
30403,ARBIETO,estado nutricional,obesidad (o),2011-01-01,2,0,1,0,1,0,0,0,4,0,4
30601,ARQUE,estado nutricional,obesidad (o),2011-01-01,0,2,0,2,1,0,4,0,5,4,9
50802,ATOCHA,estado nutricional,obesidad (o),2011-01-01,0,0,1,0,0,0,4,0,5,0,5
20502,AYATA,estado nutricional,obesidad (o),2011-01-01,0,1,0,0,1,1,0,0,1,2,3
21303,AYO AYO,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,1,0,4,0,5,0,5
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,obesidad (o),2011-01-01,0,0,1,0,0,0,4,0,5,0,5
10201,AZURDUY,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
21203,BATALLAS,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,1,3,0,3,1,4
80802,BAURES,estado nutricional,obesidad (o),2011-01-01,0,1,2,1,1,0,0,0,3,2,5
60202,BERMEJO,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,3,0,3,0,3
50301,BETANZOS,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,3,0,3,0,3
70703,CABEZAS,estado nutricional,obesidad (o),2011-01-01,0,0,1,1,0,0,0,0,1,1,2
20905,CAIROMA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,1,0,0,0,1,0,1
51102,"CAIZA ""D""",estado nutricional,obesidad (o),2011-01-01,0,0,0,1,0,0,0,0,0,1,1
