codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos total,fuera de establecimientos total,total
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2016-01-01,1,0,1
10101,SUCRE,mortalidad materna,muerte materna notificada,2016-01-01,2,0,2
60101,TARIJA,mortalidad materna,muerte materna notificada,2016-01-01,1,0,1
20606,TIPUANI,mortalidad materna,muerte materna notificada,2016-01-01,0,1,1
90101,COBIJA,mortalidad materna,muerte materna notificada,2016-02-01,1,0,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2016-02-01,2,0,2
90201,PUERTO RICO,mortalidad materna,muerte materna notificada,2016-02-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2016-02-01,1,0,1
31101,TAPACARI,mortalidad materna,muerte materna notificada,2016-02-01,0,1,1
20606,TIPUANI,mortalidad materna,muerte materna notificada,2016-02-01,0,1,1
31003,VILLA TUNARI,mortalidad materna,muerte materna notificada,2016-02-01,0,1,1
71501,ASCENCION DE GUARAYOS,mortalidad materna,muerte materna notificada,2016-03-01,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad materna,muerte materna notificada,2016-03-01,0,1,1
70702,CHARAGUA,mortalidad materna,muerte materna notificada,2016-03-01,1,0,1
90101,COBIJA,mortalidad materna,muerte materna notificada,2016-03-01,2,0,2
30303,COCAPATA,mortalidad materna,muerte materna notificada,2016-03-01,0,1,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2016-03-01,2,0,2
50401,COLQUECHACA,mortalidad materna,muerte materna notificada,2016-03-01,0,1,1
10902,CULPINA,mortalidad materna,muerte materna notificada,2016-03-01,1,1,2
71001,MONTERO,mortalidad materna,muerte materna notificada,2016-03-01,0,1,1
90302,SAN LORENZO(PND),mortalidad materna,muerte materna notificada,2016-03-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2016-03-01,4,0,4
10101,SUCRE,mortalidad materna,muerte materna notificada,2016-03-01,1,0,1
50303,TACOBAMBA,mortalidad materna,muerte materna notificada,2016-03-01,0,1,1
10602,YAMPARAEZ,mortalidad materna,muerte materna notificada,2016-03-01,0,1,1
90101,COBIJA,mortalidad materna,muerte materna notificada,2016-04-01,1,0,1
