codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres,dentro de establecimientos mujeres,fuera de establecimientos hombres,fuera de establecimientos mujeres,hombres total,mujeres total,total
30201,AIQUILE,mortalidad institucional,muerte materna,2006-01-01,0,0,0,1,0,1,1
10201,AZURDUY,mortalidad institucional,muerte materna,2006-01-01,0,0,0,1,0,1,1
70702,CHARAGUA,mortalidad institucional,muerte materna,2006-01-01,0,0,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte materna,2006-01-01,0,1,0,0,0,1,1
80402,EXALTACION,mortalidad institucional,muerte materna,2006-01-01,0,0,0,1,0,1,1
90402,INGAVI (HUMAITA),mortalidad institucional,muerte materna,2006-01-01,0,0,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte materna,2006-01-01,0,5,0,0,0,5,5
50203,LLALLAGUA,mortalidad institucional,muerte materna,2006-01-01,0,0,0,1,0,1,1
10303,MOJOCOYA,mortalidad institucional,muerte materna,2006-01-01,0,0,0,1,0,1,1
40101,ORURO,mortalidad institucional,muerte materna,2006-01-01,0,2,0,0,0,2,2
21104,PALOS BLANCOS,mortalidad institucional,muerte materna,2006-01-01,0,0,0,1,0,1,1
21802,PAPEL PAMPA,mortalidad institucional,muerte materna,2006-01-01,0,0,0,1,0,1,1
10103,POROMA,mortalidad institucional,muerte materna,2006-01-01,0,0,0,1,0,1,1
21201,PUCARANI,mortalidad institucional,muerte materna,2006-01-01,0,0,0,1,0,1,1
71401,PUERTO SUAREZ,mortalidad institucional,muerte materna,2006-01-01,0,1,0,0,0,1,1
71005,SAN PEDRO,mortalidad institucional,muerte materna,2006-01-01,0,0,0,1,0,1,1
21702,SAN PEDRO DE TIQUINA,mortalidad institucional,muerte materna,2006-01-01,0,0,0,1,0,1,1
40202,SANTUARIO DE QUILLACAS,mortalidad institucional,muerte materna,2006-01-01,0,0,0,1,0,1,1
60101,TARIJA,mortalidad institucional,muerte materna,2006-01-01,0,0,0,1,0,1,1
50201,UNCIA,mortalidad institucional,muerte materna,2006-01-01,0,1,0,0,0,1,1
60301,YACUIBA,mortalidad institucional,muerte materna,2006-01-01,0,1,0,0,0,1,1
40201,CHALLAPATA,mortalidad institucional,muerte materna,2006-02-01,0,0,0,1,0,1,1
50202,CHAYANTA,mortalidad institucional,muerte materna,2006-02-01,0,0,0,1,0,1,1
30101,COCHABAMBA,mortalidad institucional,muerte materna,2006-02-01,0,1,0,0,0,1,1
20806,JESUS DE MACHACA,mortalidad institucional,muerte materna,2006-02-01,0,0,0,1,0,1,1
31301,MIZQUE,mortalidad institucional,muerte materna,2006-02-01,0,0,0,1,0,1,1
40101,ORURO,mortalidad institucional,muerte materna,2006-02-01,0,1,0,0,0,1,1
51203,PORCO,mortalidad institucional,muerte materna,2006-02-01,0,0,0,1,0,1,1
80201,RIBERALTA,mortalidad institucional,muerte materna,2006-02-01,0,1,0,0,0,1,1
50701,SACACA,mortalidad institucional,muerte materna,2006-02-01,0,0,0,1,0,1,1
71302,SAIPINA,mortalidad institucional,muerte materna,2006-02-01,0,0,0,1,0,1,1
71104,SAN JULIAN,mortalidad institucional,muerte materna,2006-02-01,0,1,0,0,0,1,1
10702,SAN LUCAS,mortalidad institucional,muerte materna,2006-02-01,0,1,0,1,0,2,2
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte materna,2006-02-01,0,0,0,1,0,1,1
50303,TACOBAMBA,mortalidad institucional,muerte materna,2006-02-01,0,0,0,1,0,1,1
50201,UNCIA,mortalidad institucional,muerte materna,2006-02-01,0,2,0,0,0,2,2
60303,VILLA MONTES,mortalidad institucional,muerte materna,2006-02-01,0,1,0,0,0,1,1
