codigo_municipio,municipio,grupo,variable,mes,cantidad,total
20201,ACHACACHI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,4,4
20104,ACHOCALLA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,1,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,55,55
30301,AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,1,1
10201,AZURDUY,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,1,1
21003,CAJUATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,1,1
70706,CAMIRI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,5,5
30701,CAPINOTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,5,5
20302,CAQUIAVIRI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,1,1
71403,CARMEN RIVERO TORREZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,4,4
40201,CHALLAPATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,7,7
70702,CHARAGUA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,20,20
31204,CHIMORE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,3,3
21101,CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,1,1
30801,CLIZA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,5,5
30101,COCHABAMBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,4,4
70603,COLPA BELGICA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,1,1
20304,COMANCHE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,1,1
71301,COMARAPA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,1,1
21701,COPACABANA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,3,3
20301,CORO CORO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,1,1
40301,CORQUE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,1,1
70102,COTOCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,5,5
71106,CUATRO CAÑADAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,5,5
10902,CULPINA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,1,1
20105,EL ALTO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,74,74
40103,EL CHORO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,2,2
70105,EL TORNO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,1,1
21005,ICHOCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,1,1
70104,LA GUARDIA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,5,5
20101,LA PAZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,83,83
11003,MACHARETI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,1,1
71003,MINEROS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,1,1
10501,MONTEAGUDO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,2,2
40101,ORURO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,6,6
50101,POTOSI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-01-01,30,30
