codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos total,fuera de establecimientos total,total
31204,CHIMORE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-01-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-01-01,2,0,2
71004,FERNANDEZ ALONSO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-01-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-01-01,7,0,7
10501,MONTEAGUDO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-01-01,1,0,1
21305,PATACAMAYA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-01-01,1,0,1
31202,POJO (CBBA),salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-01-01,1,0,1
51203,PORCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-01-01,1,0,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-01-01,1,0,1
30901,QUILLACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-01-01,5,0,5
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-01-01,4,0,4
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-01-01,1,0,1
10101,SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-01-01,2,0,2
10601,TARABUCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-01-01,1,0,1
30904,VINTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-01-01,0,1,1
10701,CAMARGO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-02-01,0,1,1
71101,CONCEPCION,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-02-01,1,0,1
80202,GUAYARAMERIN,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-02-01,1,0,1
