codigo_municipio,municipio,grupo,variable,mes,hombres de 6 meses,mujeres menores a 6 meses,hombres de 6 meses a 1 año,mujeres de 6 meses a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 14 años,mujeres de 10 a 14 años,hombres de 15 a 19 años,mujeres de 15 a 19 años,hombres de 20 a 39 años,mujeres de 20 a 39 años,hombres de 40 a 49 años,mujeres de 40 a 49 años,hombres de 50 a 59 años,mujeres de 50 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,dentro de establecimientos total,fuera de establecimientos total,total
30201,AIQUILE,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
22002,ALTO BENI,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,3
60202,BERMEJO,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,3
22001,CARANAVI,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,1,2,4,0,1,0,0,3,1,3,1,1,1,0,1,1,10,10,20
31204,CHIMORE,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
90101,COBIJA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,2,0,0,3,14,9,8,10,15,5,11,9,37,45,19,16,12,15,9,7,127,119,246
30101,COCHABAMBA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,1,2,1,0,1,2,0,0,0,1,0,1,0,1,0,7,3,10
70102,COTOCA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,1,0,0,2,2,1,0,2,3,5,0,2,3,3,2,1,11,16,27
70704,CUEVO,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
70105,EL TORNO,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,2,0,0,1,17,15,6,5,6,2,7,5,38,28,66
31206,ENTRE RIOS CBBA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,4,2,6
80402,EXALTACION,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,1,1,1,1,0,0,0,2,4,3,1,0,0,0,1,7,8,15
90203,FILADELFIA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,1,0,0,0,1,3,2,1,0,0,0,0,0,4,4,8
71002,GENERAL SAAVEDRA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
20602,GUANAY,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,1,1,2,1,1,1,2,2,4,0,6,5,4,4,2,1,1,1,23,16,39
80202,GUAYARAMERIN,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,1,0,0,0,4,0,3,5,9,0,4,1,1,1,3,7,25,32
11002,HUACAYA (VILLA DE HUACAYA),sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
80803,HUARACAJE,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
21102,IRUPANA (VILLA DE LANZA),sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
21501,IXIAMAS,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,1,0,0,1,2,2,0,1,0,1,1,1,1,1,1,0,6,7,13
21105,LA ASUNTA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,1,0,0,0,0,0,0,0,2,0,1,1,5,10,2,0,3,2,0,0,14,13,27
70104,LA GUARDIA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2
11003,MACHARETI,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,4,5
20607,MAPIRI,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,4,3,3,6,0,3,1,0,11,17,5,2,3,1,1,1,28,33,61
10501,MONTEAGUDO,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
71001,MONTERO,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,3
90401,NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
