codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-meses-a-menor-de-1-ano_masculino,b-6-meses-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_dentro,totales-1_fuera,totales-2_total
22002,ALTO BENI,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10201,AZURDUY,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
80802,BAURES,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
60202,BERMEJO,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
70707,BOYUIBE,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21003,CAJUATA,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
70706,CAMIRI,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,4,3,4,1,1,0,2,3,3,4,0,1,0,1,0,0,14,13,27
30701,CAPINOTA,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
22001,CARANAVI,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,2,0,0,0,1,1,2,0,1,2,0,0,0,0,0,1,6,4,10
70702,CHARAGUA,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,1,0,2,2,3,2,2,6,5,4,0,1,1,1,0,0,14,16,30
31204,CHIMORE,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
90101,COBIJA,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,1,0,3,4,11,7,3,7,4,1,8,12,2,2,2,1,0,0,34,34,68
30101,COCHABAMBA,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,3,8,1,1,4,1,21,15,2,2,5,4,0,0,36,31,67
30905,COLCAPIRHUA,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31002,COLOMI,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,3
71101,CONCEPCION,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,5,4,7,8,4,16,17,7,6,14,19,3,9,6,7,9,4,67,78,145
70102,COTOCA,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,2,1,2,5,1,1,0,1,1,1,0,0,0,0,2,1,8,10,18
71106,CUATRO CAÑADAS,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,1,1,4,1,5,3,5,5,0,6,1,7,3,4,0,3,0,1,19,31,50
20105,EL ALTO,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,3
70105,EL TORNO,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
31206,ENTRE RIOS CBBA,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,2,3,5
71004,FERNANDEZ ALONSO,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,3,4
90203,FILADELFIA,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3
71002,GENERAL SAAVEDRA,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
80202,GUAYARAMERIN,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
80803,HUARACAJE,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
21501,IXIAMAS,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
21105,LA ASUNTA,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,1,0,0,0,2,3,1,1,3,1,3,6,5,7,0,3,3,0,2,21,20,41
70104,LA GUARDIA,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,1,1,2,3,2,1,0,0,1,1,0,0,0,1,0,1,6,8,14
20101,LA PAZ,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,3
11003,MACHARETI,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
80801,MAGDALENA,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,1,0,1,0,1,6,2,1,1,1,1,0,7,8,15
70903,MAIRANA,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
71003,MINEROS,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,6,6
31301,MIZQUE,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
10501,MONTEAGUDO,sospecha diagnostica,dengue con signos de alarma,2020-01-01,0,0,0,0,2,2,5,1,4,2,3,0,8,8,4,7,0,5,7,5,33,30,63
