codigo_municipio,municipio,grupo,variable,mes,menores a 1 año,de 1 a 4 años,de 5 a 9 años,de 10 a 20 años,de 21 a 59 años,de 60 y más años,total
60201,PADCAYA,sospecha diagnostica,enfermedad por hanta virus,2012-01-01,0,0,0,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2012-01-01,0,0,0,1,1,0,2
60101,TARIJA,sospecha diagnostica,enfermedad por hanta virus,2012-01-01,0,0,0,0,1,0,1
30101,COCHABAMBA,sospecha diagnostica,enfermedad por hanta virus,2012-02-01,0,0,0,0,1,0,1
60201,PADCAYA,sospecha diagnostica,enfermedad por hanta virus,2012-02-01,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2012-02-01,0,0,0,0,2,0,2
60202,BERMEJO,sospecha diagnostica,enfermedad por hanta virus,2012-03-01,0,1,0,0,1,0,2
60201,PADCAYA,sospecha diagnostica,enfermedad por hanta virus,2012-03-01,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2012-03-01,0,0,0,1,1,0,2
60101,TARIJA,sospecha diagnostica,enfermedad por hanta virus,2012-03-01,0,0,0,1,2,1,4
60202,BERMEJO,sospecha diagnostica,enfermedad por hanta virus,2012-04-01,0,0,0,0,1,0,1
30101,COCHABAMBA,sospecha diagnostica,enfermedad por hanta virus,2012-04-01,0,0,1,0,0,0,1
60201,PADCAYA,sospecha diagnostica,enfermedad por hanta virus,2012-04-01,0,0,0,0,1,0,1
60101,TARIJA,sospecha diagnostica,enfermedad por hanta virus,2012-04-01,0,0,0,0,1,0,1
30101,COCHABAMBA,sospecha diagnostica,enfermedad por hanta virus,2012-05-01,0,0,0,0,1,0,1
60201,PADCAYA,sospecha diagnostica,enfermedad por hanta virus,2012-05-01,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2012-05-01,0,0,0,0,3,0,3
60201,PADCAYA,sospecha diagnostica,enfermedad por hanta virus,2012-06-01,0,0,0,0,1,0,1
71104,SAN JULIAN,sospecha diagnostica,enfermedad por hanta virus,2012-06-01,0,0,0,1,0,0,1
71001,MONTERO,sospecha diagnostica,enfermedad por hanta virus,2012-07-01,0,0,0,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2012-07-01,0,0,0,0,1,0,1
31003,VILLA TUNARI,sospecha diagnostica,enfermedad por hanta virus,2012-07-01,0,0,0,0,1,0,1
60202,BERMEJO,sospecha diagnostica,enfermedad por hanta virus,2012-08-01,0,0,0,1,0,0,1
60201,PADCAYA,sospecha diagnostica,enfermedad por hanta virus,2012-08-01,0,0,0,1,0,0,1
71104,SAN JULIAN,sospecha diagnostica,enfermedad por hanta virus,2012-08-01,0,0,0,1,0,0,1
60302,CARAPARI,sospecha diagnostica,enfermedad por hanta virus,2012-09-01,1,2,0,1,0,1,5
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2012-10-01,0,0,0,0,2,0,2
60202,BERMEJO,sospecha diagnostica,enfermedad por hanta virus,2012-11-01,0,0,0,1,1,0,2
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2012-11-01,0,0,0,0,1,0,1
60101,TARIJA,sospecha diagnostica,enfermedad por hanta virus,2012-11-01,0,0,0,1,0,0,1
60201,PADCAYA,sospecha diagnostica,enfermedad por hanta virus,2012-12-01,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2012-12-01,0,0,0,0,2,0,2
