codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 2 años,mujeres de 1 a 2 años,hombres de 2 a 5 años,mujeres de 2 a 5 años,mujeres embarazadas según IMC,población general según IMC,hombres total,mujeres total,total
51302,ACACIO,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,0,1,3,4,0,0,3,6,9
20201,ACHACACHI,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,1,0,3,3,0,0,5,3,8
30201,AIQUILE,estado nutricional,desnutricion moderada (m),2009-01-01,0,3,1,0,0,5,0,0,1,8,9
20202,ANCORAIMES,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,2,0,3,0,0,0,5,1,6
40603,ANTEQUERA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,1,0,0,1,0,0,1,1,2
30402,ANZALDO,estado nutricional,desnutricion moderada (m),2009-01-01,0,2,1,1,0,0,0,0,1,3,4
20701,APOLO,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,3,1,4,0,0,1,7,8
51301,ARAMPAMPA,estado nutricional,desnutricion moderada (m),2009-01-01,2,0,1,0,1,0,0,0,4,0,4
30501,ARANI,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,1,0,0,1,0,0,1,2,3
30403,ARBIETO,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
30601,ARQUE,estado nutricional,desnutricion moderada (m),2009-01-01,2,0,1,0,0,0,0,0,3,0,3
50802,ATOCHA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,1,0,3,3,0,0,4,3,7
20503,AUCAPATA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,1,0,0,0,0,0,1,1
20502,AYATA,estado nutricional,desnutricion moderada (m),2009-01-01,5,2,1,1,0,1,0,0,6,4,10
21303,AYO AYO,estado nutricional,desnutricion moderada (m),2009-01-01,2,1,1,1,0,0,0,0,3,2,5
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,desnutricion moderada (m),2009-01-01,0,0,4,0,1,0,0,0,5,0,5
10201,AZURDUY,estado nutricional,desnutricion moderada (m),2009-01-01,2,0,5,10,11,11,0,0,18,21,39
80802,BAURES,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,2,0,0,0,0,0,2,2
