codigo_municipio,municipio,grupo,variable,mes,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
20201,ACHACACHI,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,0,0.0,1,,1,,
20202,ANCORAIMES,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
71501,ASCENCION DE GUARAYOS,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
10701,CAMARGO,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
40102,CARACOLLO,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
50702,CARIPUYO,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
40201,CHALLAPATA,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,3,,0,0.0,3,,
30101,COCHABAMBA,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,15,,0,0.0,15,,
21602,CURVA,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,5,0.0,2,0.0,7,,
20105,EL ALTO,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,21,,0,0.0,21,,
10304,ICLA,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
21102,IRUPANA (VILLA DE LANZA),infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
20101,LA PAZ,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,30,,0,0.0,30,,
51401,LLICA,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
20402,MOCOMOCO,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
40101,ORURO,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,8,,0,0.0,8,,
10103,POROMA,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
50101,POTOSI,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,1,0.0,3,0.0,0,0.0,4,,
71402,PUERTO QUIJARRO,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
31205,PUERTO VILLARROEL,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
30901,QUILLACOLLO,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,1,0.0,1,0.0,0,0.0,2,,
80201,RIBERALTA,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,4,,0,0.0,4,,
31001,SACABA,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,3,0.0,5,0.0,0,0.0,8,,
21502,SAN BUENA VENTURA,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
70402,SAN CARLOS,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
70301,SAN IGNACIO DE VELASCO,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
80701,SAN JOAQUIN,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,1,0.0,2,0.0,2,0.0,5,,
10702,SAN LUCAS,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
70101,SANTA CRUZ DE LA SIERRA,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,6,,0,0.0,6,,
30902,SIPE SIPE,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
10101,SUCRE,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,3,,0,0.0,3,,
31404,TACACHI,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,5,0.0,2,0.0,7,,
10601,TARABUCO,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
60101,TARIJA,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,3,,0,0.0,3,,
50102,TINGUIPAYA,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
31601,TIRAQUE (CBBA),infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
80101,TRINIDAD,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,7,,0,0.0,7,,
30502,VACAS,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
60303,VILLA MONTES,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
31003,VILLA TUNARI,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,2,0.0,4,0.0,6,,
51501,VILLAZON,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
70201,WARNES,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
60301,YACUIBA,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
70403,YAPACANI,infec de transmision sexual,hombre con ulcera genital,2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
71501,ASCENCION DE GUARAYOS,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
21203,BATALLAS,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,3,0.0,1,0.0,4,,
21003,CAJUATA,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,3,,0,0.0,3,,
10701,CAMARGO,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,3,,0,0.0,3,,
40102,CARACOLLO,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,0,0.0,1,,1,,
22001,CARANAVI,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
40201,CHALLAPATA,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,2,0.0,1,0.0,3,,
20501,CHUMA,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,1,0.0,1,0.0,0,0.0,2,,
90101,COBIJA,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
30101,COCHABAMBA,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,17,,0,0.0,17,,
20105,EL ALTO,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,29,,0,0.0,29,,
60601,ENTRE RIOS,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
71004,FERNANDEZ ALONSO,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
21102,IRUPANA (VILLA DE LANZA),infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
20101,LA PAZ,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,13,0.0,1,0.0,14,,
80801,MAGDALENA,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
20607,MAPIRI,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
20402,MOCOMOCO,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,3,,0,0.0,3,,
30302,MOROCHATA,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
40101,ORURO,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,2,0.0,6,0.0,1,0.0,9,,
10401,PADILLA,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
21305,PATACAMAYA,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
10103,POROMA,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
50101,POTOSI,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,6,,0,0.0,6,,
71402,PUERTO QUIJARRO,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,3,,0,0.0,3,,
90201,PUERTO RICO,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
71401,PUERTO SUAREZ,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
31205,PUERTO VILLARROEL,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
51101,PUNA,infec de transmision sexual,hombre con ulcera genital,2006-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
