codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-meses-a-menor-de-1-ano_masculino,b-6-meses-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_dentro,totales-1_fuera,totales-2_total
22002,ALTO BENI,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
90104,BELLA FLOR,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2
60202,BERMEJO,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
21003,CAJUATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2,2,4
30701,CAPINOTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22001,CARANAVI,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,3
31204,CHIMORE,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,4,0,4
21101,CHULUMANI (V. DE LA LIBERTAD),enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4,1,5
90101,COBIJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,2,1,2,1,0,0,5,1,1,0,0,0,1,0,11,3,14
30101,COCHABAMBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0,1,1,2,0,8,4,12
71101,CONCEPCION,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
21401,COROICO,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
70105,EL TORNO,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,1,2,0,3,1,4,1,5,0,3,0,17,3,20
31206,ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,4
90203,FILADELFIA,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
20602,GUANAY,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
80202,GUAYARAMERIN,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,2,5,3,8
21102,IRUPANA (VILLA DE LANZA),enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,3
21501,IXIAMAS,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
21105,LA ASUNTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,2,1,0,1,1,0,2,1,0,0,0,0,1,3,6,9
20101,LA PAZ,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,1,1,0,1,0,0,0,0,2,3,0,1,1,0,4,1,8,7,15
10501,MONTEAGUDO,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
90401,NACEBE (SANTA ROSA DEL ABUNA),enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
90501,NUEVO MANOA (NUEVA ESPERANZA),enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
40101,ORURO,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21104,PALOS BLANCOS,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,1,4
51203,PORCO,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
50101,POTOSI,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
90201,PUERTO RICO,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31205,PUERTO VILLARROEL,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,2,6
30901,QUILLACOLLO,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,13,0,13
80301,REYES,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2
80201,RIBERALTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
80304,RURRENABAQUE,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,2,1,7,1,1,0,0,0,1,0,0,1,11,3,14
31001,SACABA,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
80302,SAN BORJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
21502,SAN BUENA VENTURA,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
31602,SHINAOTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
20608,TEOPONTE,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
30903,TIQUIPAYA,enfermedades transmitidas por vectores (etv),leishmaniasis,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
