codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-m-a-menor-de-1-ano_masculino,b-6-m-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
30501,ARANI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
60202,BERMEJO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
70703,CABEZAS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
70706,CAMIRI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,1,1,0,3,1,4,2,3,7,4,2,2,3,1,4,3,20,21,41
40201,CHALLAPATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70702,CHARAGUA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,3
31204,CHIMORE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
90101,COBIJA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3,4
30101,COCHABAMBA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,3,0,2,2,0,0,4,1,10,9,4,1,2,4,2,7,27,24,51
70603,COLPA BELGICA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
21004,COLQUIRI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
21401,COROICO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70102,COTOCA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10902,CULPINA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
20105,EL ALTO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,1,3,3,0,1,1,0,0,0,1,1,1,0,2,0,8,6,14
70105,EL TORNO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,6,9,20,17,9,12,11,9,5,4,51,51,102
80202,GUAYARAMERIN,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
40701,HUANUNI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70104,LA GUARDIA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,1,0,3,0,2,0,1,2,0,1,0,0,0,0,7,3,10
20101,LA PAZ,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,1,0,3,3,1,4,0,0,3,3,0,13,0,2,2,3,3,4,13,32,45
71003,MINEROS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31301,MIZQUE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1,0,3,4,7
10501,MONTEAGUDO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
71001,MONTERO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,1,0,1,0,1,0,0,2,1,0,0,1,0,1,0,4,4,8
40101,ORURO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,3,2,5
21305,PATACAMAYA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
50101,POTOSI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,1,0,1,1,1,1,0,1,2,4,2,2,2,2,0,1,9,12,21
70805,PUCARA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
71401,PUERTO SUAREZ,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31401,PUNATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,4
80201,RIBERALTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31001,SACABA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
70901,SAMAIPATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,1,0,0,0,0,0,2,0,1,1,1,1,0,0,0,1,0,3,5,8
80501,SAN IGNACIO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,0,0,3,2,9,11
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,1,0,4,11,16,14,17,6,3,3,12,21,11,17,11,2,3,0,2,74,80,154
30703,SICAYA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
10101,SUCRE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,2,1,23,14,10,8,12,5,3,3,7,10,3,4,2,2,2,3,64,50,114
60101,TARIJA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,1,0,0,2,5,2,1,6,3,2,0,2,0,6,0,1,1,0,1,1,12,22,34
30803,TOLATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2
31201,TOTORA(CBBA),intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80101,TRINIDAD,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,4,1,5
30502,VACAS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10801,VILLA SERRANO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70201,WARNES,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,5,1,6
60301,YACUIBA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-01-01,0,0,0,0,1,1,1,1,2,0,2,3,1,0,0,1,2,1,0,0,9,7,16
20201,ACHACACHI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,4,5
60202,BERMEJO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
70401,BUENA VISTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21003,CAJUATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
70706,CAMIRI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,1,0,0,1,0,2,8,0,0,1,0,2,1,0,0,0,0,2,3,8,13,21
70702,CHARAGUA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4
31204,CHIMORE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
30101,COCHABAMBA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,1,0,1,2,1,3,0,3,0,0,5,8,5,1,3,1,3,1,19,19,38
31002,COLOMI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
71101,CONCEPCION,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,4,5
21401,COROICO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
20105,EL ALTO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,5,2,4,0,1,2,1,0,3,2,0,0,1,0,0,0,15,6,21
70105,EL TORNO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,1,0,0,1,0,2,3,1,2,0,0,1,0,5,6,11
20405,ESCOMA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
71004,FERNANDEZ ALONSO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20806,JESUS DE MACHACA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
21105,LA ASUNTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70104,LA GUARDIA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,0,0,1,0,0,6,2,8
20101,LA PAZ,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,3,2,4,3,4,3,0,2,6,12,3,4,0,5,3,4,23,35,58
71003,MINEROS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2
31301,MIZQUE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,3
71001,MONTERO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2
30203,OMEREQUE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2016-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
