codigo_municipio,municipio,grupo,variable,mes,Nro.,Nro. Afectados,Nro. Fallecidos,TOTAL
30901,QUILLACOLLO,registro de eventos de notificacion inmediata,inundacion,2012-01-01,1.0,35.0,0.0,36.0
80102,SAN JAVIER(BNI),registro de eventos de notificacion inmediata,inundacion,2012-01-01,1.0,6.0,0.0,7.0
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,inundacion,2012-01-01,0.0,0.0,0.0,0.0
90104,BELLA FLOR,registro de eventos de notificacion inmediata,inundacion,2012-02-01,1.0,40.0,0.0,41.0
90103,BOLPEBRA,registro de eventos de notificacion inmediata,inundacion,2012-02-01,1.0,93.0,0.0,94.0
70703,CABEZAS,registro de eventos de notificacion inmediata,inundacion,2012-02-01,1.0,12.0,0.0,13.0
90101,COBIJA,registro de eventos de notificacion inmediata,inundacion,2012-02-01,1.0,463.0,0.0,464.0
90203,FILADELFIA,registro de eventos de notificacion inmediata,inundacion,2012-02-01,1.0,0.0,0.0,1.0
70104,LA GUARDIA,registro de eventos de notificacion inmediata,inundacion,2012-02-01,90.0,270.0,0.0,360.0
70404,SAN JUAN DE YAPACANI,registro de eventos de notificacion inmediata,inundacion,2012-02-01,60.0,240.0,0.0,300.0
50801,TUPIZA,registro de eventos de notificacion inmediata,inundacion,2012-02-01,1.0,27.0,0.0,28.0
40903,CHIPAYA,registro de eventos de notificacion inmediata,inundacion,2012-03-01,4.0,1400.0,0.0,1404.0
80201,RIBERALTA,registro de eventos de notificacion inmediata,inundacion,2012-03-01,1.0,60.0,0.0,61.0
70702,CHARAGUA,registro de eventos de notificacion inmediata,inundacion,2012-04-01,6.0,43.0,0.0,49.0
31205,PUERTO VILLARROEL,registro de eventos de notificacion inmediata,inundacion,2012-04-01,1.0,200.0,0.0,201.0
70602,SANTA ROSA DEL SARA,registro de eventos de notificacion inmediata,inundacion,2012-06-01,1.0,320.0,0.0,321.0
71104,SAN JULIAN,registro de eventos de notificacion inmediata,inundacion,2012-11-01,48.0,0.0,0.0,48.0
31205,PUERTO VILLARROEL,registro de eventos de notificacion inmediata,inundacion,2012-12-01,1.0,200.0,0.0,201.0
