codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
10201,AZURDUY,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,2,0,2,0,2
22001,CARANAVI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,14,0,14,0,14
20105,EL ALTO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,4,0,4,0,4
20101,LA PAZ,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,5,0,5,0,5
71001,MONTERO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,1,0,1,0,1
40101,ORURO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,1,0,1,0,1
21104,PALOS BLANCOS,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,3,0,3,0,3
50101,POTOSI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,2,0,2,0,2
80201,RIBERALTA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,10,0,10,0,10
70503,ROBORE,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,2,0,2,0,2
50501,SAN PEDRO DE BUENA VISTA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,1,0,1,0,1
80303,SANTA ROSA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,1,0,1,0,1
10101,SUCRE,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,3,0,3,0,3
41001,TOLEDO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,1,0,1,0,1
50801,TUPIZA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,1,0,1,0,1
31003,VILLA TUNARI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,1,0,1,0,1
60301,YACUIBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-01-01,1,0,1,0,1
30201,AIQUILE,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-02-01,2,0,2,0,2
60202,BERMEJO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-02-01,2,0,2,0,2
70706,CAMIRI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2002-02-01,1,0,1,0,1
