codigo_municipio,municipio,grupo,variable,mes,a-de-6-meses_masculino,a-de-6-meses-1_femenino,b-6-m-a-menor-de-1-ano_masculino,b-6-m-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
20201,ACHACACHI,inmunoprevenibles,varicela,2016-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
20104,ACHOCALLA,inmunoprevenibles,varicela,2016-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30201,AIQUILE,inmunoprevenibles,varicela,2016-01-01,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
51301,ARAMPAMPA,inmunoprevenibles,varicela,2016-01-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
30501,ARANI,inmunoprevenibles,varicela,2016-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30403,ARBIETO,inmunoprevenibles,varicela,2016-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
71501,ASCENCION DE GUARAYOS,inmunoprevenibles,varicela,2016-01-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
20502,AYATA,inmunoprevenibles,varicela,2016-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80802,BAURES,inmunoprevenibles,varicela,2016-01-01,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4
90104,BELLA FLOR,inmunoprevenibles,varicela,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60202,BERMEJO,inmunoprevenibles,varicela,2016-01-01,0,1,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11
70703,CABEZAS,inmunoprevenibles,varicela,2016-01-01,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
20905,CAIROMA,inmunoprevenibles,varicela,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
51102,"CAIZA ""D""",inmunoprevenibles,varicela,2016-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21304,CALAMARCA,inmunoprevenibles,varicela,2016-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
10701,CAMARGO,inmunoprevenibles,varicela,2016-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
70706,CAMIRI,inmunoprevenibles,varicela,2016-01-01,1,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10
30701,CAPINOTA,inmunoprevenibles,varicela,2016-01-01,1,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
40102,CARACOLLO,inmunoprevenibles,varicela,2016-01-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
22001,CARANAVI,inmunoprevenibles,varicela,2016-01-01,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5,1,6
60302,CARAPARI,inmunoprevenibles,varicela,2016-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
71403,CARMEN RIVERO TORREZ,inmunoprevenibles,varicela,2016-01-01,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
31204,CHIMORE,inmunoprevenibles,varicela,2016-01-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
21101,CHULUMANI (V. DE LA LIBERTAD),inmunoprevenibles,varicela,2016-01-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
20501,CHUMA,inmunoprevenibles,varicela,2016-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30801,CLIZA,inmunoprevenibles,varicela,2016-01-01,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
90101,COBIJA,inmunoprevenibles,varicela,2016-01-01,2,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
30101,COCHABAMBA,inmunoprevenibles,varicela,2016-01-01,1,0,0,1,7,6,4,4,1,1,1,0,4,4,0,0,0,0,0,0,18,16,34
