codigo_municipio,municipio,grupo,variable,mes,totales_dentro,totales-1_fuera,totales-2_total
20501,CHUMA,mortalidad materna,sospecha de muerte materna,2021-01-01,0,1,1
30101,COCHABAMBA,mortalidad materna,sospecha de muerte materna,2021-01-01,2,0,2
20607,MAPIRI,mortalidad materna,sospecha de muerte materna,2021-01-01,1,0,1
40101,ORURO,mortalidad materna,sospecha de muerte materna,2021-01-01,2,1,3
50101,POTOSI,mortalidad materna,sospecha de muerte materna,2021-01-01,1,0,1
50701,SACACA,mortalidad materna,sospecha de muerte materna,2021-01-01,1,0,1
30101,COCHABAMBA,mortalidad materna,sospecha de muerte materna,2021-02-01,3,0,3
20105,EL ALTO,mortalidad materna,sospecha de muerte materna,2021-02-01,2,1,3
21601,GRAL. J.J. PEREZ (CHARAZANI),mortalidad materna,sospecha de muerte materna,2021-02-01,0,1,1
20101,LA PAZ,mortalidad materna,sospecha de muerte materna,2021-02-01,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad materna,sospecha de muerte materna,2021-02-01,0,1,1
80401,SANTA ANA,mortalidad materna,sospecha de muerte materna,2021-02-01,1,0,1
80101,TRINIDAD,mortalidad materna,sospecha de muerte materna,2021-02-01,0,1,1
30402,ANZALDO,mortalidad materna,sospecha de muerte materna,2021-03-01,0,1,1
21303,AYO AYO,mortalidad materna,sospecha de muerte materna,2021-03-01,0,1,1
50401,COLQUECHACA,mortalidad materna,sospecha de muerte materna,2021-03-01,0,1,1
40101,ORURO,mortalidad materna,sospecha de muerte materna,2021-03-01,1,0,1
50101,POTOSI,mortalidad materna,sospecha de muerte materna,2021-03-01,1,0,1
31205,PUERTO VILLARROEL,mortalidad materna,sospecha de muerte materna,2021-03-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,sospecha de muerte materna,2021-03-01,3,0,3
10101,SUCRE,mortalidad materna,sospecha de muerte materna,2021-03-01,2,0,2
60101,TARIJA,mortalidad materna,sospecha de muerte materna,2021-03-01,1,0,1
10202,TARVITA,mortalidad materna,sospecha de muerte materna,2021-03-01,0,1,1
80101,TRINIDAD,mortalidad materna,sospecha de muerte materna,2021-03-01,1,0,1
31003,VILLA TUNARI,mortalidad materna,sospecha de muerte materna,2021-03-01,1,0,1
51102,"CAIZA ""D""",mortalidad materna,sospecha de muerte materna,2021-04-01,0,1,1
20105,EL ALTO,mortalidad materna,sospecha de muerte materna,2021-04-01,3,0,3
20602,GUANAY,mortalidad materna,sospecha de muerte materna,2021-04-01,0,1,1
71003,MINEROS,mortalidad materna,sospecha de muerte materna,2021-04-01,0,1,1
40101,ORURO,mortalidad materna,sospecha de muerte materna,2021-04-01,1,0,1
80201,RIBERALTA,mortalidad materna,sospecha de muerte materna,2021-04-01,1,0,1
