codigo_municipio,municipio,grupo,variable,mes,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
50301,BETANZOS,enfermedades metaxenicas,enfermedades de chagas aguda,2001-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30101,COCHABAMBA,enfermedades metaxenicas,enfermedades de chagas aguda,2001-01-01,0,0,0,0,0,0,1,0,1,0,2,0,2
20101,LA PAZ,enfermedades metaxenicas,enfermedades de chagas aguda,2001-01-01,0,0,0,0,0,0,4,0,0,0,4,0,4
70101,SANTA CRUZ DE LA SIERRA,enfermedades metaxenicas,enfermedades de chagas aguda,2001-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10101,SUCRE,enfermedades metaxenicas,enfermedades de chagas aguda,2001-01-01,0,0,0,0,0,0,22,0,31,0,53,0,53
60101,TARIJA,enfermedades metaxenicas,enfermedades de chagas aguda,2001-01-01,1,0,0,0,0,0,9,0,3,0,13,0,13
11001,VILLA VACA GUZMAN (MUYUPAMPA),enfermedades metaxenicas,enfermedades de chagas aguda,2001-01-01,0,0,0,0,0,0,0,0,1,0,1,0,1
60301,YACUIBA,enfermedades metaxenicas,enfermedades de chagas aguda,2001-01-01,1,0,0,0,0,0,0,0,0,0,1,0,1
70702,CHARAGUA,enfermedades metaxenicas,enfermedades de chagas aguda,2001-02-01,0,0,0,0,0,0,0,0,1,0,1,0,1
20101,LA PAZ,enfermedades metaxenicas,enfermedades de chagas aguda,2001-02-01,0,0,0,0,0,0,4,0,1,0,5,0,5
31202,POJO (CBBA),enfermedades metaxenicas,enfermedades de chagas aguda,2001-02-01,5,0,0,0,0,0,0,0,0,0,5,0,5
31205,PUERTO VILLARROEL,enfermedades metaxenicas,enfermedades de chagas aguda,2001-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
71105,SAN ANTONIO DE LOMERIO,enfermedades metaxenicas,enfermedades de chagas aguda,2001-02-01,3,0,0,0,0,0,0,0,0,0,3,0,3
70101,SANTA CRUZ DE LA SIERRA,enfermedades metaxenicas,enfermedades de chagas aguda,2001-02-01,0,0,0,0,1,0,1,0,5,0,7,0,7
10101,SUCRE,enfermedades metaxenicas,enfermedades de chagas aguda,2001-02-01,0,0,0,0,0,0,8,0,13,0,21,0,21
70802,TRIGAL,enfermedades metaxenicas,enfermedades de chagas aguda,2001-02-01,0,0,0,0,0,0,0,0,1,0,1,0,1
60301,YACUIBA,enfermedades metaxenicas,enfermedades de chagas aguda,2001-02-01,1,0,0,0,0,0,0,0,0,0,1,0,1
30501,ARANI,enfermedades metaxenicas,enfermedades de chagas aguda,2001-03-01,0,0,0,0,0,0,0,0,1,0,1,0,1
