codigo_municipio,municipio,grupo,variable,mes,menores a 1 año,de 1 a 4 años,de 5 a 14 años,de 15 a 59 años,de 60 y más años,total
20101,LA PAZ,sospecha diagnostica,meningitis tuberculosa,2002-01-01,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,meningitis tuberculosa,2002-02-01,0.0,0.0,0.0,1.0,0.0,1.0
70402,SAN CARLOS,sospecha diagnostica,meningitis tuberculosa,2002-02-01,1.0,0.0,0.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,meningitis tuberculosa,2002-03-01,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,meningitis tuberculosa,2002-03-01,0.0,0.0,0.0,3.0,0.0,3.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,meningitis tuberculosa,2002-03-01,0.0,1.0,0.0,0.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,meningitis tuberculosa,2002-06-01,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,meningitis tuberculosa,2002-07-01,0.0,1.0,0.0,0.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,meningitis tuberculosa,2002-07-01,0.0,0.0,0.0,1.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,meningitis tuberculosa,2002-11-01,0.0,0.0,1.0,0.0,0.0,1.0
