codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 2 años,mujeres de 1 a 2 años,hombres de 2 a 5 años,mujeres de 2 a 5 años,mujeres embarazadas según IMC,población general según IMC,hombres total,mujeres total,total
51302,ACACIO,estado nutricional,desnutricion moderada (m),2011-01-01,0,2,0,0,0,0,0,0,0,2,2
20201,ACHACACHI,estado nutricional,desnutricion moderada (m),2011-01-01,1,1,1,3,0,3,0,0,2,7,9
20104,ACHOCALLA,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,0,0,1,1,0,0,1,1,2
30201,AIQUILE,estado nutricional,desnutricion moderada (m),2011-01-01,4,1,0,0,0,2,0,0,4,3,7
20701,APOLO,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,1,1,0,0,0,0,1,1,2
51301,ARAMPAMPA,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,3,1,1,0,0,0,4,1,5
30501,ARANI,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,0,1,1,1,0,0,1,2,3
30403,ARBIETO,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,0,0,1,0,0,0,1,0,1
30601,ARQUE,estado nutricional,desnutricion moderada (m),2011-01-01,3,3,4,7,0,2,0,0,7,12,19
50802,ATOCHA,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,1,2,1,3,0,0,2,5,7
20502,AYATA,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,1,1,0,0,0,0,1,1,2
21303,AYO AYO,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,0,0,1,0,0,0,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,desnutricion moderada (m),2011-01-01,1,1,0,0,3,1,0,0,4,2,6
10201,AZURDUY,estado nutricional,desnutricion moderada (m),2011-01-01,1,1,1,0,0,0,0,0,2,1,3
80802,BAURES,estado nutricional,desnutricion moderada (m),2011-01-01,2,0,0,0,0,0,0,0,2,0,2
90104,BELLA FLOR,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,0,0,1,0,0,0,1,0,1
60202,BERMEJO,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,1,1,0,0,0,0,1,1,2
50301,BETANZOS,estado nutricional,desnutricion moderada (m),2011-01-01,2,1,2,0,0,0,0,0,4,1,5
70703,CABEZAS,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,1,0,1,1,0,0,2,1,3
20905,CAIROMA,estado nutricional,desnutricion moderada (m),2011-01-01,0,1,0,0,0,0,0,0,0,1,1
51102,"CAIZA ""D""",estado nutricional,desnutricion moderada (m),2011-01-01,0,2,0,0,0,0,0,0,0,2,2
21304,CALAMARCA,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,1,1,0,0,0,0,2,1,3
10701,CAMARGO,estado nutricional,desnutricion moderada (m),2011-01-01,0,2,0,0,0,0,0,0,0,2,2
70706,CAMIRI,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,2,1,2,3,0,0,4,4,8
30701,CAPINOTA,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,3,4,1,2,0,0,5,6,11
22001,CARANAVI,estado nutricional,desnutricion moderada (m),2011-01-01,2,1,4,3,2,0,0,0,8,4,12
60302,CARAPARI,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
71403,CARMEN RIVERO TORREZ,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,0,2,0,1,0,0,0,3,3
40201,CHALLAPATA,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,2,0,0,0,0,0,3,0,3
50302,CHAQUI,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,1,0,1,0,0,0,2,0,2
70702,CHARAGUA,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,2,0,4,1,0,0,7,1,8
50202,CHAYANTA,estado nutricional,desnutricion moderada (m),2011-01-01,0,2,1,1,1,0,0,0,2,3,5
31204,CHIMORE,estado nutricional,desnutricion moderada (m),2011-01-01,2,0,1,2,1,0,0,0,4,2,6
21101,CHULUMANI (V. DE LA LIBERTAD),estado nutricional,desnutricion moderada (m),2011-01-01,0,0,0,1,0,2,0,0,0,3,3
20501,CHUMA,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,0,0,1,0,0,0,1,0,1
50204,CHUQUIHUTA AYLLU JUCUMANI,estado nutricional,desnutricion moderada (m),2011-01-01,1,1,0,0,0,0,0,0,1,1,2
30801,CLIZA,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,1,0,0,0,0,0,2,0,2
90101,COBIJA,estado nutricional,desnutricion moderada (m),2011-01-01,4,0,1,2,1,1,0,0,6,3,9
30303,COCAPATA,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,0,1,1,0,0,0,1,1,2
30101,COCHABAMBA,estado nutricional,desnutricion moderada (m),2011-01-01,14,11,14,10,11,22,0,0,39,43,82
30905,COLCAPIRHUA,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,1,0,0,0,0,0,2,0,2
50901,"COLCHA ""K""",estado nutricional,desnutricion moderada (m),2011-01-01,0,1,0,0,0,0,0,0,0,1,1
70603,COLPA BELGICA,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
50401,COLQUECHACA,estado nutricional,desnutricion moderada (m),2011-01-01,2,0,4,1,3,0,0,0,9,1,10
21306,COLQUENCHA,estado nutricional,desnutricion moderada (m),2011-01-01,0,1,0,0,0,0,0,0,0,1,1
21004,COLQUIRI,estado nutricional,desnutricion moderada (m),2011-01-01,0,1,0,3,3,4,0,0,3,8,11
71301,COMARAPA,estado nutricional,desnutricion moderada (m),2011-01-01,1,1,0,1,0,0,0,0,1,2,3
71101,CONCEPCION,estado nutricional,desnutricion moderada (m),2011-01-01,1,4,0,2,3,3,0,0,4,9,13
21402,CORIPATA,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,1,1,0,0,0,0,2,1,3
50601,COTAGAITA,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,0,0,1,0,0,0,1,0,1
70102,COTOCA,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
71106,CUATRO CAÑADAS,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,2,0,0,1,0,0,2,1,3
70704,CUEVO,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,1,0,1,0,0,0,2,0,2
10902,CULPINA,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,0,1,1,0,0,0,2,1,3
40401,CURAHUARA DE CARANGAS,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,1,0,0,0,0,0,2,0,2
20105,EL ALTO,estado nutricional,desnutricion moderada (m),2011-01-01,19,15,11,5,9,12,0,0,39,32,71
71503,EL PUENTE(STC),estado nutricional,desnutricion moderada (m),2011-01-01,1,0,0,0,0,1,0,0,1,1,2
60502,EL PUENTE(TJA),estado nutricional,desnutricion moderada (m),2011-01-01,0,0,1,0,0,0,0,0,1,0,1
70105,EL TORNO,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,0,1,0,0,0,0,0,1,1
10405,EL VILLAR,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,1,0,1,0,0,0,2,0,2
60601,ENTRE RIOS TRJ,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,0,0,0,1,0,0,0,1,1
31206,ENTRE RIOS CBBA,estado nutricional,desnutricion moderada (m),2011-01-01,2,2,1,6,3,0,0,0,6,8,14
20405,ESCOMA,estado nutricional,desnutricion moderada (m),2011-01-01,0,1,0,0,1,1,0,0,1,2,3
41101,EUCALIPTUS,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
71004,FERNANDEZ ALONSO,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
71002,GENERAL SAAVEDRA,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,1,0,0,1,0,0,2,1,3
21601,GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,desnutricion moderada (m),2011-01-01,0,0,0,0,0,1,0,0,0,1,1
20602,GUANAY,estado nutricional,desnutricion moderada (m),2011-01-01,2,1,0,0,1,0,0,0,3,1,4
80202,GUAYARAMERIN,estado nutricional,desnutricion moderada (m),2011-01-01,0,3,0,3,2,2,0,0,2,8,10
10502,HUACARETA,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,1,0,0,0,0,0,1,0,1
40701,HUANUNI,estado nutricional,desnutricion moderada (m),2011-01-01,2,2,4,0,0,0,0,0,6,2,8
80803,HUARACAJE,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
10304,ICLA,estado nutricional,desnutricion moderada (m),2011-01-01,1,1,2,0,0,0,0,0,3,1,4
10703,INCAHUASI,estado nutricional,desnutricion moderada (m),2011-01-01,0,1,1,0,0,1,0,0,1,2,3
21501,IXIAMAS,estado nutricional,desnutricion moderada (m),2011-01-01,0,1,1,2,0,0,0,0,1,3,4
21105,LA ASUNTA,estado nutricional,desnutricion moderada (m),2011-01-01,1,1,2,1,0,0,0,0,3,2,5
70104,LA GUARDIA,estado nutricional,desnutricion moderada (m),2011-01-01,2,1,1,0,1,0,0,0,4,1,5
20101,LA PAZ,estado nutricional,desnutricion moderada (m),2011-01-01,35,52,28,31,15,6,0,0,78,89,167
70701,LAGUNILLAS,estado nutricional,desnutricion moderada (m),2011-01-01,1,0,0,0,2,0,0,0,3,0,3
50203,LLALLAGUA,estado nutricional,desnutricion moderada (m),2011-01-01,4,1,6,4,2,4,0,0,12,9,21
80601,LORETO,estado nutricional,desnutricion moderada (m),2011-01-01,0,0,0,1,1,0,0,0,1,1,2
