codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-meses-a-menor-de-1-ano_masculino,b-6-meses-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
30101,COCHABAMBA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-01-01,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1,3
20105,EL ALTO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-01-01,1,1,1,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,2,1,5,6,11
20101,LA PAZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,3
71001,MONTERO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-01-01,1,1,1,1,0,2,0,0,0,0,0,0,1,2,2,1,1,0,0,0,6,7,13
20105,EL ALTO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-02-01,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,4
71001,MONTERO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
50101,POTOSI,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
70501,SAN JOSE DE CHIQUITOS,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-02-01,0,1,4,3,2,0,2,0,0,2,0,1,5,1,2,0,0,0,0,1,15,9,24
71403,CARMEN RIVERO TORREZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
90101,COBIJA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
30101,COCHABAMBA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
71106,CUATRO CAÑADAS,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-03-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
20105,EL ALTO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-03-01,2,2,1,1,7,4,1,0,0,1,0,0,1,1,0,1,0,0,0,2,12,12,24
70105,EL TORNO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-03-01,0,0,0,0,0,1,0,0,1,0,1,4,3,14,2,3,0,2,0,0,7,24,31
20101,LA PAZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-03-01,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,4
71001,MONTERO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
40101,ORURO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
50101,POTOSI,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-03-01,8,4,5,6,20,16,7,3,3,8,10,2,10,15,3,9,3,6,3,7,72,76,148
80101,TRINIDAD,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
60301,YACUIBA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
70403,YAPACANI,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70707,BOYUIBE,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-04-01,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,8,0,8
70703,CABEZAS,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70706,CAMIRI,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2017-04-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
