codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 20 años,mujeres de 10 a 20 años,hombres de 21 a 59 años,mujeres de 21 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
22002,ALTO BENI,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
60202,BERMEJO,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
22001,CARANAVI,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,1,0,0,0,3,1,5,1,0,1,9,3,12
21101,CHULUMANI (V. DE LA LIBERTAD),otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,1,0,0,1,1,2,0,1,2,0,4,4,8
30101,COCHABAMBA,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
21402,CORIPATA,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2
70105,EL TORNO,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,0,0,0,0,5,0,13,1,0,0,18,1,19
31206,ENTRE RIOS CBBA,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
90203,FILADELFIA,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,0,0,0,0,0,2,3,0,0,0,3,2,5
20602,GUANAY,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
80202,GUAYARAMERIN,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,0,0,0,0,1,0,3,0,0,0,4,0,4
21501,IXIAMAS,otras infecciones,leishmaniasis sospechosos,2010-01-01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21105,LA ASUNTA,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,2,0,0,0,6,0,1,3,0,0,9,3,12
20101,LA PAZ,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,4,5,0,0,5,3,32,14,7,5,48,27,75
21104,PALOS BLANCOS,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,1,1,0,0,2,1,9,0,0,0,12,2,14
