codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-m-a-menor-de-1-ano_masculino,b-6-m-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
30402,ANZALDO,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
20701,APOLO,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2
30403,ARBIETO,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,2,0,0,0,1,0,0,2,1,1,0,4,0,0,0,1,4,8,12
71501,ASCENCION DE GUARAYOS,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21203,BATALLAS,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,3,2,5
80802,BAURES,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,4
41202,BELEN DE ANDAMARCA,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
60202,BERMEJO,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,3,5
50301,BETANZOS,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
70401,BUENA VISTA,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,8,0,8
70703,CABEZAS,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
70706,CAMIRI,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,2,1,2,5,7
22001,CARANAVI,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,4
60302,CARAPARI,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,3
31204,CHIMORE,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
21101,CHULUMANI (V. DE LA LIBERTAD),otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30801,CLIZA,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
90101,COBIJA,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3
30101,COCHABAMBA,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,1,0,8,7,3,2,6,1,5,3,13,13,4,6,2,2,2,4,44,38,82
30905,COLCAPIRHUA,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2
