codigo_municipio,municipio,grupo,variable,mes,TOTAL
30601,ARQUE,eventos - notificacion inmediata parte ii,inundacion,2020-01-01,1.0
90101,COBIJA,eventos - notificacion inmediata parte ii,inundacion,2020-01-01,151.0
50601,COTAGAITA,eventos - notificacion inmediata parte ii,inundacion,2020-01-01,1.0
20701,APOLO,eventos - notificacion inmediata parte ii,inundacion,2020-02-01,1.0
21602,CURVA,eventos - notificacion inmediata parte ii,inundacion,2020-02-01,1.0
21601,GRAL. J.J. PEREZ (CHARAZANI),eventos - notificacion inmediata parte ii,inundacion,2020-02-01,4.0
20401,PUERTO ACOSTA,eventos - notificacion inmediata parte ii,inundacion,2020-02-01,1.0
20805,SAN ANDRES DE MACHACA,eventos - notificacion inmediata parte ii,inundacion,2020-02-01,51.0
20807,TARACO,eventos - notificacion inmediata parte ii,inundacion,2020-02-01,26.0
80101,TRINIDAD,eventos - notificacion inmediata parte ii,inundacion,2020-02-01,65.0
70503,ROBORE,eventos - notificacion inmediata parte ii,inundacion,2020-03-01,52.0
70102,COTOCA,eventos - notificacion inmediata parte ii,inundacion,2020-06-01,626.0
70701,LAGUNILLAS,eventos - notificacion inmediata parte ii,inundacion,2020-11-01,33.0
31205,PUERTO VILLARROEL,eventos - notificacion inmediata parte ii,inundacion,2020-12-01,1.0
80302,SAN BORJA,eventos - notificacion inmediata parte ii,inundacion,2020-12-01,291.0
