codigo_municipio,municipio,grupo,variable,mes,hombres menores a 2 años,mujeres menores a 2 años,hombres de 2 a 4 años,mujeres de 2 a 4 años,hombres total,mujeres total,total
30201,AIQUILE,desnutricion aguda,desnutricion grave (g),2007-01-01,3,1,0,1,3,2,5
31303,ALALAY,desnutricion aguda,desnutricion grave (g),2007-01-01,2,0,1,0,3,0,3
30402,ANZALDO,desnutricion aguda,desnutricion grave (g),2007-01-01,1,0,0,0,1,0,1
51301,ARAMPAMPA,desnutricion aguda,desnutricion grave (g),2007-01-01,3,2,4,3,7,5,12
30501,ARANI,desnutricion aguda,desnutricion grave (g),2007-01-01,0,0,1,0,1,0,1
30403,ARBIETO,desnutricion aguda,desnutricion grave (g),2007-01-01,2,0,0,0,2,0,2
30601,ARQUE,desnutricion aguda,desnutricion grave (g),2007-01-01,1,2,1,2,2,4,6
50802,ATOCHA,desnutricion aguda,desnutricion grave (g),2007-01-01,0,0,1,0,1,0,1
10201,AZURDUY,desnutricion aguda,desnutricion grave (g),2007-01-01,0,3,1,1,1,4,5
80802,BAURES,desnutricion aguda,desnutricion grave (g),2007-01-01,0,1,0,0,0,1,1
41202,BELEN DE ANDAMARCA,desnutricion aguda,desnutricion grave (g),2007-01-01,1,0,0,0,1,0,1
90104,BELLA FLOR,desnutricion aguda,desnutricion grave (g),2007-01-01,0,0,0,1,0,1,1
60202,BERMEJO,desnutricion aguda,desnutricion grave (g),2007-01-01,0,0,0,1,0,1,1
50301,BETANZOS,desnutricion aguda,desnutricion grave (g),2007-01-01,4,4,0,0,4,4,8
31501,BOLIVAR,desnutricion aguda,desnutricion grave (g),2007-01-01,3,2,1,2,4,4,8
70707,BOYUIBE,desnutricion aguda,desnutricion grave (g),2007-01-01,1,0,0,0,1,0,1
70703,CABEZAS,desnutricion aguda,desnutricion grave (g),2007-01-01,0,1,0,1,0,2,2
21003,CAJUATA,desnutricion aguda,desnutricion grave (g),2007-01-01,1,0,0,0,1,0,1
10701,CAMARGO,desnutricion aguda,desnutricion grave (g),2007-01-01,2,2,0,0,2,2,4
70706,CAMIRI,desnutricion aguda,desnutricion grave (g),2007-01-01,1,0,0,1,1,1,2
30701,CAPINOTA,desnutricion aguda,desnutricion grave (g),2007-01-01,4,4,1,2,5,6,11
40102,CARACOLLO,desnutricion aguda,desnutricion grave (g),2007-01-01,1,0,0,0,1,0,1
60302,CARAPARI,desnutricion aguda,desnutricion grave (g),2007-01-01,2,0,0,0,2,0,2
50702,CARIPUYO,desnutricion aguda,desnutricion grave (g),2007-01-01,1,2,1,4,2,6,8
40201,CHALLAPATA,desnutricion aguda,desnutricion grave (g),2007-01-01,2,2,1,0,3,2,5
50302,CHAQUI,desnutricion aguda,desnutricion grave (g),2007-01-01,3,1,0,1,3,2,5
70702,CHARAGUA,desnutricion aguda,desnutricion grave (g),2007-01-01,3,1,0,2,3,3,6
50202,CHAYANTA,desnutricion aguda,desnutricion grave (g),2007-01-01,0,1,0,2,0,3,3
31204,CHIMORE,desnutricion aguda,desnutricion grave (g),2007-01-01,7,3,0,2,7,5,12
30101,COCHABAMBA,desnutricion aguda,desnutricion grave (g),2007-01-01,28,15,16,8,44,23,67
31002,COLOMI,desnutricion aguda,desnutricion grave (g),2007-01-01,1,1,2,0,3,1,4
70603,COLPA BELGICA,desnutricion aguda,desnutricion grave (g),2007-01-01,2,0,0,0,2,0,2
50401,COLQUECHACA,desnutricion aguda,desnutricion grave (g),2007-01-01,7,3,1,0,8,3,11
71301,COMARAPA,desnutricion aguda,desnutricion grave (g),2007-01-01,0,1,0,0,0,1,1
71101,CONCEPCION,desnutricion aguda,desnutricion grave (g),2007-01-01,1,0,2,0,3,0,3
40301,CORQUE,desnutricion aguda,desnutricion grave (g),2007-01-01,0,0,0,2,0,2,2
50601,COTAGAITA,desnutricion aguda,desnutricion grave (g),2007-01-01,1,0,1,1,2,1,3
71106,CUATRO CAÑADAS,desnutricion aguda,desnutricion grave (g),2007-01-01,0,1,0,0,0,1,1
70704,CUEVO,desnutricion aguda,desnutricion grave (g),2007-01-01,2,0,0,1,2,1,3
10902,CULPINA,desnutricion aguda,desnutricion grave (g),2007-01-01,4,1,1,1,5,2,7
71503,EL PUENTE(STC),desnutricion aguda,desnutricion grave (g),2007-01-01,1,0,0,0,1,0,1
60502,EL PUENTE(TJA),desnutricion aguda,desnutricion grave (g),2007-01-01,1,0,0,0,1,0,1
10405,EL VILLAR,desnutricion aguda,desnutricion grave (g),2007-01-01,0,1,0,2,0,3,3
60601,ENTRE RIOS,desnutricion aguda,desnutricion grave (g),2007-01-01,0,0,1,0,1,0,1
60601,ENTRE RIOS,desnutricion aguda,desnutricion grave (g),2007-01-01,2,1,1,0,3,1,4
71002,GENERAL SAAVEDRA,desnutricion aguda,desnutricion grave (g),2007-01-01,3,4,0,1,3,5,8
80202,GUAYARAMERIN,desnutricion aguda,desnutricion grave (g),2007-01-01,0,3,1,4,1,7,8
70705,GUTIERREZ,desnutricion aguda,desnutricion grave (g),2007-01-01,0,1,1,1,1,2,3
10502,HUACARETA,desnutricion aguda,desnutricion grave (g),2007-01-01,2,0,0,0,2,0,2
40701,HUANUNI,desnutricion aguda,desnutricion grave (g),2007-01-01,0,2,3,0,3,2,5
10304,ICLA,desnutricion aguda,desnutricion grave (g),2007-01-01,2,2,2,2,4,4,8
10703,INCAHUASI,desnutricion aguda,desnutricion grave (g),2007-01-01,3,2,1,2,4,4,8
21001,INQUISIVI,desnutricion aguda,desnutricion grave (g),2007-01-01,3,0,0,0,3,0,3
70104,LA GUARDIA,desnutricion aguda,desnutricion grave (g),2007-01-01,4,2,1,1,5,3,8
70701,LAGUNILLAS,desnutricion aguda,desnutricion grave (g),2007-01-01,0,1,0,0,0,1,1
10903,LAS CARRERAS,desnutricion aguda,desnutricion grave (g),2007-01-01,0,1,0,0,0,1,1
50203,LLALLAGUA,desnutricion aguda,desnutricion grave (g),2007-01-01,5,4,5,5,10,9,19
11003,MACHARETI,desnutricion aguda,desnutricion grave (g),2007-01-01,0,0,1,0,1,0,1
71003,MINEROS,desnutricion aguda,desnutricion grave (g),2007-01-01,1,0,0,0,1,0,1
31301,MIZQUE,desnutricion aguda,desnutricion grave (g),2007-01-01,3,0,0,0,3,0,3
10501,MONTEAGUDO,desnutricion aguda,desnutricion grave (g),2007-01-01,2,3,3,2,5,5,10
71001,MONTERO,desnutricion aguda,desnutricion grave (g),2007-01-01,17,3,3,8,20,11,31
70803,MORO MORO,desnutricion aguda,desnutricion grave (g),2007-01-01,0,1,0,0,0,1,1
50404,OCURI,desnutricion aguda,desnutricion grave (g),2007-01-01,3,2,1,2,4,4,8
70202,OKINAWA,desnutricion aguda,desnutricion grave (g),2007-01-01,1,0,0,0,1,0,1
40101,ORURO,desnutricion aguda,desnutricion grave (g),2007-01-01,11,10,1,1,12,11,23
10401,PADILLA,desnutricion aguda,desnutricion grave (g),2007-01-01,2,0,1,2,3,2,5
40802,PAMPA AULLAGAS,desnutricion aguda,desnutricion grave (g),2007-01-01,0,0,0,1,0,1,1
70902,PAMPA GRANDE,desnutricion aguda,desnutricion grave (g),2007-01-01,0,0,0,1,0,1,1
50403,POCOATA,desnutricion aguda,desnutricion grave (g),2007-01-01,1,4,0,2,1,6,7
31203,POCONA,desnutricion aguda,desnutricion grave (g),2007-01-01,1,1,0,0,1,1,2
31202,POJO (CBBA),desnutricion aguda,desnutricion grave (g),2007-01-01,1,1,0,0,1,1,2
51203,PORCO,desnutricion aguda,desnutricion grave (g),2007-01-01,2,0,1,1,3,1,4
10103,POROMA,desnutricion aguda,desnutricion grave (g),2007-01-01,3,0,0,0,3,0,3
70601,PORTACHUELO,desnutricion aguda,desnutricion grave (g),2007-01-01,1,0,0,0,1,0,1
50101,POTOSI,desnutricion aguda,desnutricion grave (g),2007-01-01,8,8,0,3,8,11,19
10302,PRESTO,desnutricion aguda,desnutricion grave (g),2007-01-01,1,4,1,0,2,4,6
90301,PUERTO GONZALO MORENO,desnutricion aguda,desnutricion grave (g),2007-01-01,2,1,1,0,3,1,4
71402,PUERTO QUIJARRO,desnutricion aguda,desnutricion grave (g),2007-01-01,1,0,0,1,1,1,2
