codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 2 años,mujeres de 1 a 2 años,hombres de 2 a 5 años,mujeres de 2 a 5 años,mujeres embarazadas según IMC,población general según IMC,hombres total,mujeres total,total
20201,ACHACACHI,estado nutricional,nutricion normal (n),2012-01-01,93,78,61,45,52,31,53,0,259,154,413
20104,ACHOCALLA,estado nutricional,nutricion normal (n),2012-01-01,22,22,12,17,9,14,1,0,44,53,97
30201,AIQUILE,estado nutricional,nutricion normal (n),2012-01-01,17,18,11,13,17,7,19,0,64,38,102
31303,ALALAY,estado nutricional,nutricion normal (n),2012-01-01,2,0,0,1,0,1,5,0,7,2,9
10404,ALCALA,estado nutricional,nutricion normal (n),2012-01-01,21,18,23,20,49,44,1,0,94,82,176
22002,ALTO BENI,estado nutricional,nutricion normal (n),2012-01-01,93,81,55,57,66,65,27,0,241,203,444
20202,ANCORAIMES,estado nutricional,nutricion normal (n),2012-01-01,26,25,20,16,14,10,37,0,97,51,148
41201,ANDAMARCA,estado nutricional,nutricion normal (n),2012-01-01,1,1,0,0,1,0,3,0,5,1,6
40603,ANTEQUERA,estado nutricional,nutricion normal (n),2012-01-01,8,5,1,4,3,0,6,0,18,9,27
30402,ANZALDO,estado nutricional,nutricion normal (n),2012-01-01,9,10,8,14,3,11,0,0,20,35,55
20701,APOLO,estado nutricional,nutricion normal (n),2012-01-01,25,31,12,18,13,15,18,0,68,64,132
51301,ARAMPAMPA,estado nutricional,nutricion normal (n),2012-01-01,20,35,25,18,32,39,10,0,87,92,179
30501,ARANI,estado nutricional,nutricion normal (n),2012-01-01,126,112,73,60,81,74,70,0,350,246,596
30403,ARBIETO,estado nutricional,nutricion normal (n),2012-01-01,100,86,84,70,96,76,55,0,335,232,567
30601,ARQUE,estado nutricional,nutricion normal (n),2012-01-01,108,92,79,69,69,73,49,0,305,234,539
71501,ASCENCION DE GUARAYOS,estado nutricional,nutricion normal (n),2012-01-01,89,112,80,78,148,145,0,0,317,335,652
50802,ATOCHA,estado nutricional,nutricion normal (n),2012-01-01,98,99,58,56,65,57,62,0,283,212,495
20503,AUCAPATA,estado nutricional,nutricion normal (n),2012-01-01,0,2,1,1,1,1,1,0,3,4,7
20502,AYATA,estado nutricional,nutricion normal (n),2012-01-01,11,12,4,6,7,8,12,0,34,26,60
21303,AYO AYO,estado nutricional,nutricion normal (n),2012-01-01,7,7,4,3,1,0,6,0,18,10,28
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,nutricion normal (n),2012-01-01,41,50,32,32,48,39,38,0,159,121,280
10201,AZURDUY,estado nutricional,nutricion normal (n),2012-01-01,8,15,14,10,9,20,0,0,31,45,76
21203,BATALLAS,estado nutricional,nutricion normal (n),2012-01-01,13,18,9,5,5,7,13,0,40,30,70
80802,BAURES,estado nutricional,nutricion normal (n),2012-01-01,24,17,25,18,34,30,0,0,83,65,148
41202,BELEN DE ANDAMARCA,estado nutricional,nutricion normal (n),2012-01-01,1,2,1,0,0,0,2,0,4,2,6
50104,BELEN DE URMIRI,estado nutricional,nutricion normal (n),2012-01-01,13,18,7,10,11,10,0,0,31,38,69
90104,BELLA FLOR,estado nutricional,nutricion normal (n),2012-01-01,3,5,2,0,2,3,3,0,10,8,18
60202,BERMEJO,estado nutricional,nutricion normal (n),2012-01-01,78,76,30,32,23,19,14,0,145,127,272
50301,BETANZOS,estado nutricional,nutricion normal (n),2012-01-01,6,5,7,9,4,7,26,0,43,21,64
31501,BOLIVAR,estado nutricional,nutricion normal (n),2012-01-01,13,11,12,14,31,39,13,0,69,64,133
90103,BOLPEBRA,estado nutricional,nutricion normal (n),2012-01-01,1,1,0,0,0,0,2,0,3,1,4
70707,BOYUIBE,estado nutricional,nutricion normal (n),2012-01-01,30,31,32,23,59,52,4,0,125,106,231
70401,BUENA VISTA,estado nutricional,nutricion normal (n),2012-01-01,73,80,69,54,62,56,0,0,204,190,394
70703,CABEZAS,estado nutricional,nutricion normal (n),2012-01-01,117,72,60,46,59,55,0,0,236,173,409
20905,CAIROMA,estado nutricional,nutricion normal (n),2012-01-01,29,33,24,21,49,34,25,0,127,88,215
51102,"CAIZA ""D""",estado nutricional,nutricion normal (n),2012-01-01,2,7,2,4,3,2,5,0,12,13,25
21003,CAJUATA,estado nutricional,nutricion normal (n),2012-01-01,4,9,7,4,2,1,22,0,35,14,49
20303,CALACOTO,estado nutricional,nutricion normal (n),2012-01-01,3,2,0,2,0,0,3,0,6,4,10
21304,CALAMARCA,estado nutricional,nutricion normal (n),2012-01-01,6,8,7,5,2,1,13,0,28,14,42
10701,CAMARGO,estado nutricional,nutricion normal (n),2012-01-01,2,3,4,5,4,2,23,0,33,10,43
