codigo_municipio,municipio,grupo,variable,mes,hombres menores a 2 años,mujeres menores a 2 años,hombres de 2 a 4 años,mujeres de 2 a 4 años,hombres total,mujeres total,total
60202,BERMEJO,desnutricion cronica,talla baja leve (l),2006-01-01,1,1,1,3,2,4,6
71403,CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-01-01,0,1,1,0,1,1,2
40301,CORQUE,desnutricion cronica,talla baja leve (l),2006-01-01,1,0,0,0,1,0,1
40103,EL CHORO,desnutricion cronica,talla baja leve (l),2006-01-01,1,0,0,0,1,0,1
80402,EXALTACION,desnutricion cronica,talla baja leve (l),2006-01-01,0,0,0,2,0,2,2
71002,GENERAL SAAVEDRA,desnutricion cronica,talla baja leve (l),2006-01-01,10,7,8,3,18,10,28
80601,LORETO,desnutricion cronica,talla baja leve (l),2006-01-01,0,3,0,2,0,5,5
60201,PADCAYA,desnutricion cronica,talla baja leve (l),2006-01-01,1,0,0,1,1,1,2
71402,PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2006-01-01,12,10,10,7,22,17,39
70503,ROBORE,desnutricion cronica,talla baja leve (l),2006-01-01,1,1,1,1,2,2,4
80304,RURRENABAQUE,desnutricion cronica,talla baja leve (l),2006-01-01,0,0,0,1,0,1,1
30404,SACABAMBA,desnutricion cronica,talla baja leve (l),2006-01-01,7,2,1,4,8,6,14
80602,SAN ANDRES,desnutricion cronica,talla baja leve (l),2006-01-01,0,1,2,3,2,4,6
70402,SAN CARLOS,desnutricion cronica,talla baja leve (l),2006-01-01,0,0,0,5,0,5,5
80501,SAN IGNACIO,desnutricion cronica,talla baja leve (l),2006-01-01,0,2,5,2,5,4,9
70101,SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2006-01-01,177,470,46,40,223,510,733
80101,TRINIDAD,desnutricion cronica,talla baja leve (l),2006-01-01,26,12,9,14,35,26,61
60301,YACUIBA,desnutricion cronica,talla baja leve (l),2006-01-01,16,20,21,15,37,35,72
41202,BELEN DE ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-02-01,0,2,2,0,2,2,4
60202,BERMEJO,desnutricion cronica,talla baja leve (l),2006-02-01,1,1,0,3,1,4,5
70703,CABEZAS,desnutricion cronica,talla baja leve (l),2006-02-01,0,0,1,0,1,0,1
71403,CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-02-01,0,1,2,3,2,4,6
40103,EL CHORO,desnutricion cronica,talla baja leve (l),2006-02-01,1,1,0,0,1,1,2
60502,EL PUENTE(TJA),desnutricion cronica,talla baja leve (l),2006-02-01,1,0,0,0,1,0,1
71002,GENERAL SAAVEDRA,desnutricion cronica,talla baja leve (l),2006-02-01,4,6,14,6,18,12,30
