codigo_municipio,municipio,grupo,variable,mes,hombres de 6 meses,mujeres menores a 6 meses,hombres de 6 meses a 1 año,mujeres de 6 meses a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 14 años,mujeres de 10 a 14 años,hombres de 15 a 19 años,mujeres de 15 a 19 años,hombres de 20 a 39 años,mujeres de 20 a 39 años,hombres de 40 a 49 años,mujeres de 40 a 49 años,hombres de 50 a 59 años,mujeres de 50 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,dentro de establecimientos total,fuera de establecimientos total,total
70401,BUENA VISTA,sospecha diagnostica,zika,2020-01-01,0,0,0,0,0,0,2,1,0,1,0,0,3,4,1,1,0,0,0,0,6,7,13
90101,COBIJA,sospecha diagnostica,zika,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2
30101,COCHABAMBA,sospecha diagnostica,zika,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
70102,COTOCA,sospecha diagnostica,zika,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
70105,EL TORNO,sospecha diagnostica,zika,2020-01-01,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,7,9
70104,LA GUARDIA,sospecha diagnostica,zika,2020-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2
20101,LA PAZ,sospecha diagnostica,zika,2020-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
10501,MONTEAGUDO,sospecha diagnostica,zika,2020-01-01,0,0,0,0,0,0,0,1,0,1,0,1,4,5,1,3,1,1,3,2,9,14,23
70301,SAN IGNACIO DE VELASCO,sospecha diagnostica,zika,2020-01-01,0,0,1,0,1,0,0,1,2,2,1,3,2,8,1,5,0,1,3,1,11,21,32
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,zika,2020-01-01,0,0,0,1,5,0,1,5,3,1,4,8,15,18,3,5,5,8,6,5,42,51,93
10101,SUCRE,sospecha diagnostica,zika,2020-01-01,0,0,0,0,1,0,1,0,1,5,5,7,2,6,1,6,1,4,1,1,13,29,42
80101,TRINIDAD,sospecha diagnostica,zika,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,1,1,2,5,5,10
60303,VILLA MONTES,sospecha diagnostica,zika,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,zika,2020-01-01,0,0,0,0,0,0,0,5,5,1,0,4,2,3,2,3,0,1,0,1,9,18,27
70401,BUENA VISTA,sospecha diagnostica,zika,2020-02-01,0,0,0,0,0,0,1,2,0,0,1,2,1,3,0,0,0,1,0,1,3,9,12
70706,CAMIRI,sospecha diagnostica,zika,2020-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
90101,COBIJA,sospecha diagnostica,zika,2020-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
70105,EL TORNO,sospecha diagnostica,zika,2020-02-01,0,0,0,0,0,0,2,3,0,0,0,2,3,3,0,0,0,0,0,0,5,8,13
10501,MONTEAGUDO,sospecha diagnostica,zika,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,3,2,6,8
71001,MONTERO,sospecha diagnostica,zika,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
90102,PORVENIR,sospecha diagnostica,zika,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,sospecha diagnostica,zika,2020-02-01,0,0,0,0,0,0,0,3,0,0,2,0,2,4,0,1,0,1,1,0,5,9,14
70404,SAN JUAN DE YAPACANI,sospecha diagnostica,zika,2020-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,zika,2020-02-01,0,0,0,0,0,0,1,1,1,2,2,6,5,18,5,2,2,3,2,0,18,32,50
10101,SUCRE,sospecha diagnostica,zika,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,0,0,4,4,8
80101,TRINIDAD,sospecha diagnostica,zika,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,3,1,4
60303,VILLA MONTES,sospecha diagnostica,zika,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
11001,VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,zika,2020-02-01,0,0,0,0,0,0,1,3,4,5,4,8,10,7,3,1,3,1,3,9,28,34,62
70403,YAPACANI,sospecha diagnostica,zika,2020-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
70401,BUENA VISTA,sospecha diagnostica,zika,2020-03-01,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,4
70706,CAMIRI,sospecha diagnostica,zika,2020-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
90101,COBIJA,sospecha diagnostica,zika,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70105,EL TORNO,sospecha diagnostica,zika,2020-03-01,1,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,4,3,7
10501,MONTEAGUDO,sospecha diagnostica,zika,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,3,4
71001,MONTERO,sospecha diagnostica,zika,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,sospecha diagnostica,zika,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,2,3,0,0,4,9,13
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,zika,2020-03-01,1,0,0,0,1,0,1,0,1,1,0,3,1,2,1,2,1,1,0,0,7,9,16
10101,SUCRE,sospecha diagnostica,zika,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,2,4
