codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-menor-de-2-anos_masculino,1-a-menor-de-2-anos-1_femenino,2-a-menor-de-5-anos_masculino,2-a-menor-de-5-anos-1_femenino,imc_mujer-embarazada,imc-1_,totales_total-m,totales-1_total-f,totales-2_total
51302,ACACIO,estado nutricional,desnutricion moderada (m),2010-01-01,0,1,0,0,0,3,0,0,0,4,4
20201,ACHACACHI,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,0,0,0,0,0,1,0,1
20104,ACHOCALLA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,3,1,0,0,0,0,4,1,5
30201,AIQUILE,estado nutricional,desnutricion moderada (m),2010-01-01,2,0,1,0,4,3,0,0,7,3,10
10404,ALCALA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
20202,ANCORAIMES,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,2,2,0,0,0,2,2,4
30402,ANZALDO,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,1,2,0,1,0,0,2,3,5
20701,APOLO,estado nutricional,desnutricion moderada (m),2010-01-01,2,1,4,0,2,2,0,0,8,3,11
51301,ARAMPAMPA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,1,0,1,0,0,0,3,0,3
30501,ARANI,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
30403,ARBIETO,estado nutricional,desnutricion moderada (m),2010-01-01,2,0,1,0,0,0,0,0,3,0,3
30601,ARQUE,estado nutricional,desnutricion moderada (m),2010-01-01,1,1,1,3,0,1,0,0,2,5,7
50802,ATOCHA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,2,4,2,2,0,0,5,6,11
10201,AZURDUY,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,3,3,4,0,0,4,7,11
80802,BAURES,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,1,0,0,0,2,0,2
60202,BERMEJO,estado nutricional,desnutricion moderada (m),2010-01-01,0,4,7,4,0,2,0,0,7,10,17
50301,BETANZOS,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,2,0,0,0,0,1,2,3
31501,BOLIVAR,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,0,0,0,0,0,1,0,1
90103,BOLPEBRA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,2,1,0,0,3,1,4
70707,BOYUIBE,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,2,0,1,0,0,0,3,3
70401,BUENA VISTA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
70703,CABEZAS,estado nutricional,desnutricion moderada (m),2010-01-01,0,1,0,0,1,0,0,0,1,1,2
10701,CAMARGO,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
70706,CAMIRI,estado nutricional,desnutricion moderada (m),2010-01-01,1,1,0,0,0,0,0,0,1,1,2
30701,CAPINOTA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,1,2,2,0,0,0,4,2,6
40102,CARACOLLO,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,0,0,1,0,0,1,1,2
22001,CARANAVI,estado nutricional,desnutricion moderada (m),2010-01-01,4,5,5,2,6,8,0,0,15,15,30
50702,CARIPUYO,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,3,0,3,2,0,0,6,2,8
71403,CARMEN RIVERO TORREZ,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,2,0,1,0,0,0,4,0,4
40201,CHALLAPATA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,1,0,0,0,0,1,1,2
50302,CHAQUI,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,1,1,0,0,0,2,1,3
70702,CHARAGUA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,5,5,3,3,0,0,9,8,17
50202,CHAYANTA,estado nutricional,desnutricion moderada (m),2010-01-01,0,4,2,0,0,0,0,0,2,4,6
31204,CHIMORE,estado nutricional,desnutricion moderada (m),2010-01-01,0,1,2,1,1,0,0,0,3,2,5
21101,CHULUMANI (V. DE LA LIBERTAD),estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,0,2,0,0,0,2,2
50204,CHUQUIHUTA AYLLU JUCUMANI,estado nutricional,desnutricion moderada (m),2010-01-01,2,0,1,0,0,0,0,0,3,0,3
51103,CKOCHAS,estado nutricional,desnutricion moderada (m),2010-01-01,0,1,4,1,0,0,0,0,4,2,6
30801,CLIZA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,0,1,0,0,0,1,1
90101,COBIJA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,1,3,1,0,0,0,3,3,6
30303,COCAPATA,estado nutricional,desnutricion moderada (m),2010-01-01,0,1,0,1,1,2,0,0,1,4,5
30101,COCHABAMBA,estado nutricional,desnutricion moderada (m),2010-01-01,17,11,27,18,5,11,0,0,49,40,89
30905,COLCAPIRHUA,estado nutricional,desnutricion moderada (m),2010-01-01,4,3,0,0,4,1,0,0,8,4,12
