codigo_municipio,municipio,grupo,variable,mes,cantidad,total
20201,ACHACACHI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,7,7
20104,ACHOCALLA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,5,5
30201,AIQUILE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,19,19
22002,ALTO BENI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,2,2
20202,ANCORAIMES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,3,3
20701,APOLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,14,14
51301,ARAMPAMPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,1,1
30501,ARANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,7,7
30403,ARBIETO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,12,12
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,16,16
50802,ATOCHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,2,2
20502,AYATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,1,1
21303,AYO AYO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,2,2
30301,AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,2,2
10201,AZURDUY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,2,2
41202,BELEN DE ANDAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,1,1
60202,BERMEJO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,6,6
50301,BETANZOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,13,13
90103,BOLPEBRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,3,3
70707,BOYUIBE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,1,1
70401,BUENA VISTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,11,11
70703,CABEZAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,33,33
21003,CAJUATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,2,2
20303,CALACOTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,1,1
10701,CAMARGO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,7,7
70706,CAMIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,27,27
30701,CAPINOTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,11,11
20302,CAQUIAVIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,1,1
40102,CARACOLLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,11,11
22001,CARANAVI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,31,31
60302,CARAPARI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-01-01,1,1
