codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-menor-de-2-anos_masculino,1-a-menor-de-2-anos-1_femenino,2-a-menor-de-5-anos_masculino,2-a-menor-de-5-anos-1_femenino,imc_mujer-embarazada,imc-1_,totales_total-m,totales-1_total-f,totales-2_total
20201,ACHACACHI,estado nutricional,obesidad (o),2014-01-01,2,4,1,2,2,1,0,0,5,7,12
20104,ACHOCALLA,estado nutricional,obesidad (o),2014-01-01,1,0,0,1,0,0,0,0,1,1,2
30201,AIQUILE,estado nutricional,obesidad (o),2014-01-01,0,1,0,0,0,0,3,0,3,1,4
31303,ALALAY,estado nutricional,obesidad (o),2014-01-01,1,0,0,0,1,0,0,0,2,0,2
22002,ALTO BENI,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
20202,ANCORAIMES,estado nutricional,obesidad (o),2014-01-01,2,0,0,2,0,0,3,0,5,2,7
40603,ANTEQUERA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,6,0,6,0,6
30402,ANZALDO,estado nutricional,obesidad (o),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
20701,APOLO,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,4,0,4,0,4
51301,ARAMPAMPA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
30501,ARANI,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
30403,ARBIETO,estado nutricional,obesidad (o),2014-01-01,0,0,0,2,0,0,1,0,1,2,3
30601,ARQUE,estado nutricional,obesidad (o),2014-01-01,0,1,0,0,1,2,2,0,3,3,6
71501,ASCENCION DE GUARAYOS,estado nutricional,obesidad (o),2014-01-01,7,4,1,0,2,2,47,0,57,6,63
50802,ATOCHA,estado nutricional,obesidad (o),2014-01-01,2,0,0,0,0,0,2,0,4,0,4
20503,AUCAPATA,estado nutricional,obesidad (o),2014-01-01,0,0,1,0,1,0,0,0,2,0,2
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,obesidad (o),2014-01-01,1,1,0,0,0,0,0,0,1,1,2
10201,AZURDUY,estado nutricional,obesidad (o),2014-01-01,3,3,1,1,2,3,0,0,6,7,13
21203,BATALLAS,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,6,0,6,0,6
90104,BELLA FLOR,estado nutricional,obesidad (o),2014-01-01,0,1,0,0,0,0,2,0,2,1,3
50301,BETANZOS,estado nutricional,obesidad (o),2014-01-01,2,0,0,0,0,0,1,0,3,0,3
31501,BOLIVAR,estado nutricional,obesidad (o),2014-01-01,1,1,0,0,0,0,1,0,2,1,3
90103,BOLPEBRA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
70703,CABEZAS,estado nutricional,obesidad (o),2014-01-01,1,1,1,0,1,0,11,0,14,1,15
20905,CAIROMA,estado nutricional,obesidad (o),2014-01-01,2,0,0,0,0,1,1,0,3,1,4
21003,CAJUATA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,6,0,6,0,6
20303,CALACOTO,estado nutricional,obesidad (o),2014-01-01,0,1,0,0,0,0,1,0,1,1,2
21304,CALAMARCA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,6,0,6,0,6
10701,CAMARGO,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,2,2,18,0,20,2,22
70706,CAMIRI,estado nutricional,obesidad (o),2014-01-01,0,1,0,0,0,0,10,0,10,1,11
30701,CAPINOTA,estado nutricional,obesidad (o),2014-01-01,1,1,1,0,1,0,8,0,11,1,12
20302,CAQUIAVIRI,estado nutricional,obesidad (o),2014-01-01,1,0,0,0,2,0,1,0,4,0,4
