codigo_municipio,municipio,grupo,variable,mes,Cantidad,TOTAL-M
51302,ACACIO,intoxicaciones,plaguicidas,2005-01-01,1,1
20201,ACHACACHI,intoxicaciones,plaguicidas,2005-01-01,1,1
20202,ANCORAIMES,intoxicaciones,plaguicidas,2005-01-01,2,2
21203,BATALLAS,intoxicaciones,plaguicidas,2005-01-01,1,1
60202,BERMEJO,intoxicaciones,plaguicidas,2005-01-01,1,1
50301,BETANZOS,intoxicaciones,plaguicidas,2005-01-01,1,1
70706,CAMIRI,intoxicaciones,plaguicidas,2005-01-01,1,1
21101,CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,plaguicidas,2005-01-01,2,2
30101,COCHABAMBA,intoxicaciones,plaguicidas,2005-01-01,17,17
31002,COLOMI,intoxicaciones,plaguicidas,2005-01-01,3,3
71301,COMARAPA,intoxicaciones,plaguicidas,2005-01-01,2,2
21701,COPACABANA,intoxicaciones,plaguicidas,2005-01-01,2,2
21401,COROICO,intoxicaciones,plaguicidas,2005-01-01,1,1
20804,DESAGUADERO,intoxicaciones,plaguicidas,2005-01-01,1,1
20105,EL ALTO,intoxicaciones,plaguicidas,2005-01-01,15,15
71004,FERNANDEZ ALONSO,intoxicaciones,plaguicidas,2005-01-01,1,1
20602,GUANAY,intoxicaciones,plaguicidas,2005-01-01,1,1
20101,LA PAZ,intoxicaciones,plaguicidas,2005-01-01,32,32
20901,LURIBAY,intoxicaciones,plaguicidas,2005-01-01,3,3
70903,MAIRANA,intoxicaciones,plaguicidas,2005-01-01,1,1
20402,MOCOMOCO,intoxicaciones,plaguicidas,2005-01-01,1,1
10501,MONTEAGUDO,intoxicaciones,plaguicidas,2005-01-01,1,1
71001,MONTERO,intoxicaciones,plaguicidas,2005-01-01,1,1
30302,MOROCHATA,intoxicaciones,plaguicidas,2005-01-01,1,1
40101,ORURO,intoxicaciones,plaguicidas,2005-01-01,9,9
70601,PORTACHUELO,intoxicaciones,plaguicidas,2005-01-01,1,1
31205,PUERTO VILLARROEL,intoxicaciones,plaguicidas,2005-01-01,7,7
51101,PUNA,intoxicaciones,plaguicidas,2005-01-01,1,1
