codigo_municipio,municipio,grupo,variable,mes,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-01-01,0,1,0,0,0,1,1
80402,EXALTACION,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-01-01,0,0,1,0,1,0,1
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-01-01,1,0,0,0,1,0,1
40101,ORURO,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-01-01,0,1,0,0,0,1,1
21305,PATACAMAYA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-01-01,0,0,1,0,1,0,1
71104,SAN JULIAN,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-01-01,1,0,0,0,1,0,1
21702,SAN PEDRO DE TIQUINA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-01-01,0,0,1,0,1,0,1
80401,SANTA ANA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-01-01,0,0,1,0,1,0,1
20606,TIPUANI,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-01-01,0,1,0,0,0,1,1
70706,CAMIRI,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-02-01,1,0,0,0,1,0,1
50101,POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-02-01,1,0,0,0,1,0,1
71401,PUERTO SUAREZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-02-01,0,2,0,0,0,2,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-02-01,1,0,0,0,1,0,1
70702,CHARAGUA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-03-01,0,1,0,0,0,1,1
30101,COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-03-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-03-01,0,0,1,1,1,1,2
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-03-01,2,0,0,0,2,0,2
71001,MONTERO,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-03-01,1,0,1,0,2,0,2
50403,POCOATA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-03-01,0,0,0,1,0,1,1
90301,PUERTO GONZALO MORENO,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-03-01,0,0,1,0,1,0,1
50402,RAVELO,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-03-01,0,0,0,1,0,1,1
80201,RIBERALTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-03-01,1,1,0,0,1,1,2
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-04-01,0,0,0,1,0,1,1
21501,IXIAMAS,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-04-01,0,0,1,0,1,0,1
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-04-01,0,1,1,0,1,1,2
50101,POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-04-01,1,1,0,0,1,1,2
70404,SAN JUAN DE YAPACANI,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-04-01,0,0,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-04-01,2,1,0,0,2,1,3
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-05-01,0,0,1,0,1,0,1
10703,INCAHUASI,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-05-01,0,1,0,0,0,1,1
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-05-01,2,2,0,0,2,2,4
50203,LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-05-01,0,0,0,1,0,1,1
50404,OCURI,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-05-01,0,0,0,1,0,1,1
40101,ORURO,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-05-01,1,0,0,0,1,0,1
21104,PALOS BLANCOS,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-05-01,0,0,1,0,1,0,1
31202,POJO (CBBA),mortalidad institucional,muerte menor de 5 anos por neumonia,2006-05-01,0,0,1,0,1,0,1
20401,PUERTO ACOSTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-05-01,0,0,1,0,1,0,1
31001,SACABA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-05-01,0,0,0,1,0,1,1
51003,SAN ANTONIO DE ESMORUCO,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-05-01,0,0,1,1,1,1,2
80302,SAN BORJA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-05-01,0,1,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-05-01,0,1,0,0,0,1,1
10101,SUCRE,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-05-01,0,0,1,0,1,0,1
21304,CALAMARCA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-06-01,0,1,0,0,0,1,1
50901,"COLCHA ""K""",mortalidad institucional,muerte menor de 5 anos por neumonia,2006-06-01,0,1,0,0,0,1,1
21602,CURVA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-06-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-06-01,0,0,1,0,1,0,1
80202,GUAYARAMERIN,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-06-01,1,0,0,0,1,0,1
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-06-01,2,0,0,0,2,0,2
31301,MIZQUE,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-06-01,0,0,1,0,1,0,1
50404,OCURI,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-06-01,0,0,0,1,0,1,1
10103,POROMA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-06-01,0,0,0,1,0,1,1
80201,RIBERALTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-06-01,1,1,0,0,1,1,2
31001,SACABA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-06-01,0,1,0,0,0,1,1
80302,SAN BORJA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-06-01,2,0,0,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-06-01,1,0,0,0,1,0,1
40202,SANTUARIO DE QUILLACAS,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-06-01,0,0,0,1,0,1,1
20606,TIPUANI,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-06-01,0,1,0,0,0,1,1
10801,VILLA SERRANO,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-06-01,0,0,1,0,1,0,1
50301,BETANZOS,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-07-01,0,0,2,0,2,0,2
31002,COLOMI,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-07-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-07-01,1,0,0,1,1,1,2
21102,IRUPANA (VILLA DE LANZA),mortalidad institucional,muerte menor de 5 anos por neumonia,2006-07-01,0,0,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-07-01,0,1,1,0,1,1,2
50203,LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-07-01,0,0,0,1,0,1,1
40101,ORURO,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-07-01,0,1,0,0,0,1,1
80201,RIBERALTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-07-01,0,1,0,0,0,1,1
50701,SACACA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-07-01,0,0,0,1,0,1,1
80302,SAN BORJA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-07-01,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-07-01,1,0,0,0,1,0,1
80401,SANTA ANA,mortalidad institucional,muerte menor de 5 anos por neumonia,2006-07-01,1,0,0,0,1,0,1
