codigo_municipio,municipio,grupo,variable,mes,cantidad,total
30402,ANZALDO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,1,1
30301,AYOPAYA (V. DE INDEPENDENCIA),sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,1,1
60202,BERMEJO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,11,11
50301,BETANZOS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,1,1
51102,"CAIZA ""D""",sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,1,1
30701,CAPINOTA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,19,19
60302,CARAPARI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,24,24
40201,CHALLAPATA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,9,9
20501,CHUMA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,1,1
30801,CLIZA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,25,25
90101,COBIJA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,5,5
30101,COCHABAMBA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,336,336
30905,COLCAPIRHUA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,9,9
31002,COLOMI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,3,3
71301,COMARAPA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,3,3
50601,COTAGAITA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,1,1
70102,COTOCA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,4,4
71106,CUATRO CAÑADAS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,1,1
40401,CURAHUARA DE CARANGAS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,1,1
20105,EL ALTO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,156,156
40103,EL CHORO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,1,1
41101,EUCALIPTUS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,2,2
40701,HUANUNI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,1,1
70104,LA GUARDIA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,7,7
20101,LA PAZ,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,515,515
71003,MINEROS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,2,2
71001,MONTERO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2005-01-01,7,7
