codigo_municipio,municipio,grupo,variable,mes,a-de-6-meses_masculino,a-de-6-meses-1_femenino,b-6-m-a-menor-de-1-ano_masculino,b-6-m-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_dentro,totales-1_fuera,totales-2_total
70706,CAMIRI,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,5
60302,CARAPARI,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,4
40201,CHALLAPATA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
50302,CHAQUI,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30101,COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,4,3,7,9,3,1,2,1,1,3,0,0,0,0,0,1,17,18,35
30905,COLCAPIRHUA,inmunoprevenibles,hepatitis viral a*,2019-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
71101,CONCEPCION,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
70102,COTOCA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10902,CULPINA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40401,CURAHUARA DE CARANGAS,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
20105,EL ALTO,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,4,2,6
70105,EL TORNO,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,3
71002,GENERAL SAAVEDRA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20602,GUANAY,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
80202,GUAYARAMERIN,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,7,7,6,1,1,0,0,0,1,0,0,0,0,0,0,8,15,23
40701,HUANUNI,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3
80803,HUARACAJE,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21105,LA ASUNTA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20101,LA PAZ,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,2,0,5,3,3,2,0,0,1,1,0,0,1,1,2,0,14,7,21
80801,MAGDALENA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
20607,MAPIRI,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,6,8
31301,MIZQUE,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
71001,MONTERO,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,5,1,6
30203,OMEREQUE,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2
40101,ORURO,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,4,2,3,2,1,1,1,0,0,0,0,0,0,2,0,0,9,7,16
70502,PAILON,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
50101,POTOSI,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,5,4,9
31205,PUERTO VILLARROEL,inmunoprevenibles,hepatitis viral a*,2019-01-01,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
31401,PUNATA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30901,QUILLACOLLO,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3
80201,RIBERALTA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
70503,ROBORE,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,3,4
31001,SACABA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3,3,6
70901,SAMAIPATA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,3
80302,SAN BORJA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
70402,SAN CARLOS,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
80501,SAN IGNACIO,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3
70301,SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
71104,SAN JULIAN,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10702,SAN LUCAS,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
71005,SAN PEDRO,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,6,2,7,7,7,3,2,2,1,3,1,0,0,0,0,0,24,17,41
31602,SHINAOTA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,4
30902,SIPE SIPE,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20601,SORATA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10101,SUCRE,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,3,4,7
60101,TARIJA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30903,TIQUIPAYA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
30802,TOCO,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80101,TRINIDAD,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,1,4,2,3,2,1,2,0,1,1,0,0,0,0,0,0,8,9,17
20801,VIACHA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3
60303,VILLA MONTES,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31003,VILLA TUNARI,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
51501,VILLAZON,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70201,WARNES,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
60301,YACUIBA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4
10102,YOTALA,inmunoprevenibles,hepatitis viral a*,2019-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20201,ACHACACHI,inmunoprevenibles,hepatitis viral a*,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
60202,BERMEJO,inmunoprevenibles,hepatitis viral a*,2019-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
70401,BUENA VISTA,inmunoprevenibles,hepatitis viral a*,2019-02-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3
70706,CAMIRI,inmunoprevenibles,hepatitis viral a*,2019-02-01,0,0,0,0,1,1,3,2,3,1,0,1,2,0,0,0,0,0,0,0,9,5,14
40102,CARACOLLO,inmunoprevenibles,hepatitis viral a*,2019-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
60302,CARAPARI,inmunoprevenibles,hepatitis viral a*,2019-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70702,CHARAGUA,inmunoprevenibles,hepatitis viral a*,2019-02-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
30101,COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2019-02-01,0,0,1,0,16,5,23,4,6,2,0,0,5,0,1,0,2,0,0,1,54,12,66
30905,COLCAPIRHUA,inmunoprevenibles,hepatitis viral a*,2019-02-01,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,1,5
70603,COLPA BELGICA,inmunoprevenibles,hepatitis viral a*,2019-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
71101,CONCEPCION,inmunoprevenibles,hepatitis viral a*,2019-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50601,COTAGAITA,inmunoprevenibles,hepatitis viral a*,2019-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70102,COTOCA,inmunoprevenibles,hepatitis viral a*,2019-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
10902,CULPINA,inmunoprevenibles,hepatitis viral a*,2019-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
20105,EL ALTO,inmunoprevenibles,hepatitis viral a*,2019-02-01,0,0,0,0,0,0,2,4,3,2,0,0,0,0,0,0,0,0,0,0,5,6,11
70105,EL TORNO,inmunoprevenibles,hepatitis viral a*,2019-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
