codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,total
21401,COROICO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-01-01,4,0,4
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-01-01,1,0,1
21105,LA ASUNTA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-01-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-01-01,14,0,14
80201,RIBERALTA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-01-01,1,0,1
10101,SUCRE,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-01-01,8,0,8
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-02-01,3,0,3
21401,COROICO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-02-01,2,0,2
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-02-01,7,0,7
10101,SUCRE,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-02-01,2,0,2
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-03-01,1,0,1
21401,COROICO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-03-01,1,0,1
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-03-01,1,0,1
21105,LA ASUNTA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-03-01,2,0,2
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-03-01,3,0,3
20401,PUERTO ACOSTA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-03-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-03-01,1,0,1
10101,SUCRE,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-03-01,2,0,2
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-04-01,2,0,2
21401,COROICO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-04-01,1,0,1
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-04-01,2,0,2
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-04-01,5,0,5
51203,PORCO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-04-01,1,0,1
80702,SAN RAMON,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-04-01,1,0,1
10101,SUCRE,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-04-01,5,0,5
20606,TIPUANI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-04-01,1,0,1
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2003-05-01,3,0,3
