codigo_municipio,municipio,grupo,variable,mes,hombres menores a 1 año,mujeres menores a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 14 años,mujeres de 5 a 14 años,hombres de 15 a 59 años,mujeres de 15 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
30201,AIQUILE,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,3,0,0,0,3,0,3
30402,ANZALDO,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,1,0,1,0,1,0,3,0,3
30501,ARANI,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21203,BATALLAS,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70703,CABEZAS,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20905,CAIROMA,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21003,CAJUATA,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10701,CAMARGO,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30701,CAPINOTA,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20302,CAQUIAVIRI,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
22001,CARANAVI,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31204,CHIMORE,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30101,COCHABAMBA,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,1,0,16,0,0,0,17,0,17
21602,CURVA,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20105,EL ALTO,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,47,0,0,0,47,0,47
10405,EL VILLAR,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
40701,HUANUNI,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
21105,LA ASUNTA,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,3,0,0,0,3,0,3
20101,LA PAZ,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,29,0,0,0,29,0,29
70701,LAGUNILLAS,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
71003,MINEROS,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31301,MIZQUE,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
71001,MONTERO,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
40101,ORURO,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,4,0,0,0,4,0,4
21104,PALOS BLANCOS,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
70902,PAMPA GRANDE,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31202,POJO (CBBA),infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
10103,POROMA,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
50101,POTOSI,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,4,0,0,0,4,0,4
10302,PRESTO,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,1,0,1,0,0,0,2,0,2
71402,PUERTO QUIJARRO,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31205,PUERTO VILLARROEL,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,5,0,0,0,5,0,5
21002,QUIME,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31001,SACABA,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,4,0,0,0,4,0,4
80302,SAN BORJA,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,5,0,0,0,5,0,5
70301,SAN IGNACIO DE VELASCO,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
71104,SAN JULIAN,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70302,SAN MIGUEL DE VELASCO,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
51001,SAN PABLO DE LIPEZ,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21801,SAN PEDRO DE CURAHUARA,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,13,0,0,0,13,0,13
20902,SAPAHAQUI,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,4,0,0,0,4,0,4
10101,SUCRE,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,7,0,0,0,7,0,7
60101,TARIJA,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,9,0,0,0,9,0,9
10202,TARVITA,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31601,TIRAQUE (CBBA),infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,5,0,0,0,5,0,5
80101,TRINIDAD,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,1,0,1,0,0,0,2,0,2
50801,TUPIZA,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
60401,URIONDO (A. CONCEPCION),infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,2,0,2,0,4,0,4
30502,VACAS,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31402,VILLA RIVERO,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31003,VILLA TUNARI,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20903,YACO,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
60301,YACUIBA,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,4,0,0,0,4,0,4
70403,YAPACANI,infec de transmision sexual,hombre con ulcera genital,2004-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50802,ATOCHA,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21203,BATALLAS,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
60202,BERMEJO,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50301,BETANZOS,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20905,CAIROMA,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21003,CAJUATA,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,1,0,0,0,0,0,1,0,1
22001,CARANAVI,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
40201,CHALLAPATA,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31204,CHIMORE,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,0,0,3,0,0,0,3,0,3
30101,COCHABAMBA,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,2,0,14,0,0,0,16,0,16
31002,COLOMI,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
20301,CORO CORO,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,1,0,0,0,0,0,1,0,1
70102,COTOCA,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20105,EL ALTO,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,2,0,55,0,3,0,60,0,60
60502,EL PUENTE(TJA),infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
70105,EL TORNO,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21105,LA ASUNTA,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
70104,LA GUARDIA,infec de transmision sexual,hombre con ulcera genital,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
