codigo_municipio,municipio,grupo,variable,mes,total
31204,CHIMORE,eventos - notificacion inmediata parte ii,inundacion,2019-01-01,46.0
70704,CUEVO,eventos - notificacion inmediata parte ii,inundacion,2019-01-01,33.0
70104,LA GUARDIA,eventos - notificacion inmediata parte ii,inundacion,2019-01-01,281.0
80601,LORETO,eventos - notificacion inmediata parte ii,inundacion,2019-01-01,43.0
21802,PAPEL PAMPA,eventos - notificacion inmediata parte ii,inundacion,2019-01-01,107.0
70101,SANTA CRUZ DE LA SIERRA,eventos - notificacion inmediata parte ii,inundacion,2019-01-01,31.0
20606,TIPUANI,eventos - notificacion inmediata parte ii,inundacion,2019-01-01,31.0
80101,TRINIDAD,eventos - notificacion inmediata parte ii,inundacion,2019-01-01,84.0
10301,ZUDAÑEZ,eventos - notificacion inmediata parte ii,inundacion,2019-01-01,342.0
22002,ALTO BENI,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,53.0
10201,AZURDUY,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,16.0
90104,BELLA FLOR,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,23.0
50702,CARIPUYO,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,23.0
51103,CKOCHAS,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,1.0
50601,COTAGAITA,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,1.0
40101,ORURO,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,7.0
21802,PAPEL PAMPA,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,71.0
80301,REYES,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,375.0
80201,RIBERALTA,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,13.0
80304,RURRENABAQUE,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,466.0
20805,SAN ANDRES DE MACHACA,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,73.0
20807,TARACO,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,1.0
20803,TIAHUANACU,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,70.0
31003,VILLA TUNARI,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,1.0
60301,YACUIBA,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,701.0
10301,ZUDAÑEZ,eventos - notificacion inmediata parte ii,inundacion,2019-02-01,388.0
70703,CABEZAS,eventos - notificacion inmediata parte ii,inundacion,2019-03-01,18.0
70706,CAMIRI,eventos - notificacion inmediata parte ii,inundacion,2019-03-01,107.0
70701,LAGUNILLAS,eventos - notificacion inmediata parte ii,inundacion,2019-03-01,63.0
80201,RIBERALTA,eventos - notificacion inmediata parte ii,inundacion,2019-03-01,34.0
10101,SUCRE,eventos - notificacion inmediata parte ii,inundacion,2019-03-01,52.0
70703,CABEZAS,eventos - notificacion inmediata parte ii,inundacion,2019-04-01,18.0
70706,CAMIRI,eventos - notificacion inmediata parte ii,inundacion,2019-04-01,63.0
70104,LA GUARDIA,eventos - notificacion inmediata parte ii,inundacion,2019-04-01,37.0
70701,LAGUNILLAS,eventos - notificacion inmediata parte ii,inundacion,2019-04-01,32.0
10101,SUCRE,eventos - notificacion inmediata parte ii,inundacion,2019-04-01,1.0
10101,SUCRE,eventos - notificacion inmediata parte ii,inundacion,2019-10-01,3.0
