codigo_municipio,municipio,grupo,variable,mes,hombres menores a 1 año,mujeres menores a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 14 años,mujeres de 5 a 14 años,hombres de 15 a 59 años,mujeres de 15 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
20701,APOLO,enfermedades metaxenicas,leishmaniasis,2002-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
60202,BERMEJO,enfermedades metaxenicas,leishmaniasis,2002-01-01,0,0,0,0,1,0,1,0,0,0,2,0,2
70401,BUENA VISTA,enfermedades metaxenicas,leishmaniasis,2002-01-01,0,0,0,0,0,0,0,0,1,0,1,0,1
21003,CAJUATA,enfermedades metaxenicas,leishmaniasis,2002-01-01,0,0,0,0,0,0,0,0,1,0,1,0,1
22001,CARANAVI,enfermedades metaxenicas,leishmaniasis,2002-01-01,0,0,4,0,5,0,17,0,5,0,31,0,31
21101,CHULUMANI (V. DE LA LIBERTAD),enfermedades metaxenicas,leishmaniasis,2002-01-01,0,0,1,0,3,0,5,0,8,0,17,0,17
90101,COBIJA,enfermedades metaxenicas,leishmaniasis,2002-01-01,0,0,0,0,1,0,2,0,0,0,3,0,3
30101,COCHABAMBA,enfermedades metaxenicas,leishmaniasis,2002-01-01,0,0,0,0,0,0,7,0,0,0,7,0,7
21401,COROICO,enfermedades metaxenicas,leishmaniasis,2002-01-01,0,0,0,0,1,0,2,0,0,0,3,0,3
20105,EL ALTO,enfermedades metaxenicas,leishmaniasis,2002-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70105,EL TORNO,enfermedades metaxenicas,leishmaniasis,2002-01-01,0,0,0,0,1,0,14,0,0,0,15,0,15
20602,GUANAY,enfermedades metaxenicas,leishmaniasis,2002-01-01,0,0,0,0,1,0,1,0,0,0,2,0,2
21102,IRUPANA (VILLA DE LANZA),enfermedades metaxenicas,leishmaniasis,2002-01-01,0,0,0,0,1,0,3,0,1,0,5,0,5
