codigo_municipio,municipio,grupo,variable,mes,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
51302,ACACIO,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,6,0,16,0,7,0,16,0,2,0,47,0,47
20201,ACHACACHI,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,17,0,39,0,33,0,121,0,12,0,222,0,222
30201,AIQUILE,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,11,0,6,0,9,0,6,0,2,0,34,0,34
31303,ALALAY,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,0,0,1,0,1,0,1,0,0,0,3,0,3
10404,ALCALA,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,1,0,0,0,1,0,7,0,0,0,9,0,9
20202,ANCORAIMES,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,2,0,1,0,8,0,7,0,1,0,19,0,19
41201,ANDAMARCA,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,0,0,4,0,6,0,6,0,2,0,18,0,18
40603,ANTEQUERA,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,0,0,1,0,0,0,1,0,0,0,2,0,2
30402,ANZALDO,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,1,0,5,0,0,0,2,0,0,0,8,0,8
20701,APOLO,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,3,0,11,0,6,0,10,0,0,0,30,0,30
51301,ARAMPAMPA,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,2,0,12,0,1,0,1,0,0,0,16,0,16
30501,ARANI,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,4,0,3,0,4,0,11,0,0,0,22,0,22
30403,ARBIETO,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,1,0,1,0,0,0,0,0,0,0,2,0,2
30601,ARQUE,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,2,0,5,0,4,0,14,0,0,0,25,0,25
71501,ASCENCION DE GUARAYOS,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,13,0,36,0,18,0,30,0,0,0,97,0,97
50802,ATOCHA,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,5,0,6,0,20,0,49,0,19,0,99,0,99
20503,AUCAPATA,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,1,0,3,0,1,0,2,0,1,0,8,0,8
20502,AYATA,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,1,0,7,0,2,0,4,0,2,0,16,0,16
21303,AYO AYO,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,3,0,4,0,1,0,2,0,0,0,10,0,10
30301,AYOPAYA (V. DE INDEPENDENCIA),clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,3,0,15,0,24,0,30,0,10,0,82,0,82
10201,AZURDUY,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,9,0,15,0,3,0,7,0,2,0,36,0,36
21203,BATALLAS,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,5,0,20,0,19,0,42,0,13,0,99,0,99
80802,BAURES,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,9,0,12,0,3,0,12,0,0,0,36,0,36
41202,BELEN DE ANDAMARCA,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,0,0,0,0,0,0,0,0,2,0,2,0,2
90104,BELLA FLOR,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
60202,BERMEJO,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,31,0,66,0,46,0,82,0,6,0,231,0,231
50301,BETANZOS,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,20,0,32,0,20,0,41,0,13,0,126,0,126
31501,BOLIVAR,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,5,0,4,0,4,0,3,0,1,0,17,0,17
90103,BOLPEBRA,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,0,0,1,0,0,0,6,0,0,0,7,0,7
70707,BOYUIBE,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,2,0,9,0,2,0,5,0,0,0,18,0,18
70703,CABEZAS,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,9,0,60,0,67,0,64,0,7,0,207,0,207
20905,CAIROMA,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,1,0,3,0,10,0,12,0,2,0,28,0,28
51102,"CAIZA ""D""",clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,3,0,1,0,5,0,9,0,2,0,20,0,20
21003,CAJUATA,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,4,0,15,0,10,0,22,0,5,0,56,0,56
20303,CALACOTO,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,1,0,0,0,3,0,4,0,5,0,13,0,13
21304,CALAMARCA,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,1,0,3,0,3,0,3,0,3,0,13,0,13
10701,CAMARGO,clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,8,0,18,0,11,0,25,0,5,0,67,0,67
10901,CAMATAQUI (C. VILLA ABECIA),clasificacion general sistemica,enfermedades de piel y celular subcutanea,2001-01-01,0,0,2,0,2,0,5,0,1,0,10,0,10
