codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-m-a-menor-de-1-ano_masculino,b-6-m-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_dentro,totales-1_fuera,totales-2_total
51302,ACACIO,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,4,4
20201,ACHACACHI,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,1,0,0,0,6,0,24,0,11,0,2,0,1,0,45,45
20104,ACHOCALLA,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,1,0,0,0,0,0,0,0,2,0,10,0,5,0,1,0,0,0,19,19
30201,AIQUILE,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,1,0,1,0,0,0,4,0,8,0,0,0,1,0,0,0,15,15
31303,ALALAY,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10404,ALCALA,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,1,0,8,8
22002,ALTO BENI,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,8,0,1,0,2,0,27,27
20202,ANCORAIMES,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,3
41201,ANDAMARCA,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,6,6
40603,ANTEQUERA,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
30402,ANZALDO,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,7,7
20701,APOLO,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,1,0,1,0,1,1,12,13
30501,ARANI,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
30403,ARBIETO,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,1,0,9,9
30601,ARQUE,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
71501,ASCENCION DE GUARAYOS,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,10,0,24,0,4,0,1,0,0,0,39,39
50802,ATOCHA,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
20503,AUCAPATA,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
20502,AYATA,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
21303,AYO AYO,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,5,5
30301,AYOPAYA (V. DE INDEPENDENCIA),infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,3,0,0,0,0,0,16,16
10201,AZURDUY,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,1,0,1,1,9,10
21203,BATALLAS,infecc. de transmision sexual,flujo uretral/vaginal,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,0,8,8
