codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 20 años,mujeres de 10 a 20 años,hombres de 21 a 59 años,mujeres de 21 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
20701,APOLO,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
60202,BERMEJO,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
90103,BOLPEBRA,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
21003,CAJUATA,otras infecciones,leishmaniasis,2009-01-01,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
22001,CARANAVI,otras infecciones,leishmaniasis,2009-01-01,0,0,1,0,0,1,1,0,0,1,0,0,2,2,4
21101,CHULUMANI (V. DE LA LIBERTAD),otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,0,0,6,2,1,0,7,2,9
90101,COBIJA,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
20105,EL ALTO,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20602,GUANAY,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
80202,GUAYARAMERIN,otras infecciones,leishmaniasis,2009-01-01,1,1,0,0,0,0,2,0,0,0,0,0,3,1,4
21102,IRUPANA (VILLA DE LANZA),otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,1,0,2,0,1,0,1,0,5,0,5
21501,IXIAMAS,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
21105,LA ASUNTA,otras infecciones,leishmaniasis,2009-01-01,0,0,1,0,2,0,3,0,5,2,0,0,11,2,13
20101,LA PAZ,otras infecciones,leishmaniasis,2009-01-01,0,0,1,1,1,1,2,0,7,2,2,0,13,4,17
21104,PALOS BLANCOS,otras infecciones,leishmaniasis,2009-01-01,0,0,1,0,0,1,3,0,5,3,0,0,9,4,13
90301,PUERTO GONZALO MORENO,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
31205,PUERTO VILLARROEL,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
80301,REYES,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,2,0,3,1,0,0,5,1,6
80201,RIBERALTA,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
80304,RURRENABAQUE,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,2,2,4,2,0,0,6,4,10
80302,SAN BORJA,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
21502,SAN BUENA VENTURA,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,1,0,2,0,4,2,0,0,7,2,9
80501,SAN IGNACIO,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,0,1,4,1,0,0,4,2,6
90302,SAN LORENZO(PND),otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
71201,SAN MATIAS,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
30802,TOCO,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20801,VIACHA,otras infecciones,leishmaniasis,2009-01-01,0,0,0,0,0,0,0,2,0,1,0,0,0,3,3
31003,VILLA TUNARI,otras infecciones,leishmaniasis,2009-01-01,0,0,1,0,0,5,8,3,8,0,3,0,20,8,28
20502,AYATA,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
90103,BOLPEBRA,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
22001,CARANAVI,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,3,0,0,0,3,0,6,0,6
31204,CHIMORE,otras infecciones,leishmaniasis,2009-02-01,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2
90101,COBIJA,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,0,0,4,1,1,0,5,1,6
30101,COCHABAMBA,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4
31002,COLOMI,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
60601,ENTRE RIOS,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
80202,GUAYARAMERIN,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,3,0,1,0,0,0,4,0,4
21105,LA ASUNTA,otras infecciones,leishmaniasis,2009-02-01,0,0,1,0,2,1,7,2,1,7,0,0,11,10,21
20101,LA PAZ,otras infecciones,leishmaniasis,2009-02-01,0,0,0,1,0,1,2,3,5,1,1,1,8,7,15
80801,MAGDALENA,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20607,MAPIRI,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
90501,NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21104,PALOS BLANCOS,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,2,1,3,0,4,3,1,0,10,4,14
71401,PUERTO SUAREZ,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
31205,PUERTO VILLARROEL,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
80301,REYES,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
80201,RIBERALTA,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,2,1,2,0,0,0,4,1,5
80304,RURRENABAQUE,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,1,0,1,0,0,0,0,3,2,3,5
80302,SAN BORJA,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
21502,SAN BUENA VENTURA,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,1,0,0,3,3,0,0,3,4,7
80501,SAN IGNACIO,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
90302,SAN LORENZO(PND),otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
20608,TEOPONTE,otras infecciones,leishmaniasis,2009-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
31003,VILLA TUNARI,otras infecciones,leishmaniasis,2009-02-01,0,0,1,0,1,0,6,4,8,3,0,1,16,8,24
20701,APOLO,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21003,CAJUATA,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
22001,CARANAVI,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,2,0,3,1,0,1,5,2,7
90101,COBIJA,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,1,1,0,6,1,0,0,7,2,9
30101,COCHABAMBA,otras infecciones,leishmaniasis,2009-03-01,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
21402,CORIPATA,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
90503,EUREKA (SANTOS MERCADO),otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
20602,GUANAY,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
80202,GUAYARAMERIN,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,1,0,1,1,1,1,1,0,4,2,6
21102,IRUPANA (VILLA DE LANZA),otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
21501,IXIAMAS,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21105,LA ASUNTA,otras infecciones,leishmaniasis,2009-03-01,0,1,0,0,1,2,5,0,6,1,0,0,12,4,16
20101,LA PAZ,otras infecciones,leishmaniasis,2009-03-01,0,2,1,1,0,1,2,2,14,4,0,0,17,10,27
90401,NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
90501,NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
21104,PALOS BLANCOS,otras infecciones,leishmaniasis,2009-03-01,0,0,1,1,0,0,7,0,7,0,2,0,17,1,18
90201,PUERTO RICO,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,0,2,1,0,0,1,1,3,4
80301,REYES,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
80201,RIBERALTA,otras infecciones,leishmaniasis,2009-03-01,1,1,0,0,1,0,1,2,3,1,0,0,6,4,10
80304,RURRENABAQUE,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
80302,SAN BORJA,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,1,0,1,1,0,0,2,1,3
21502,SAN BUENA VENTURA,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
80501,SAN IGNACIO,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,1,0,0,0,5,2,0,0,6,2,8
70301,SAN IGNACIO DE VELASCO,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
80701,SAN JOAQUIN,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
90202,SAN PEDRO(PND),otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,0,0,6,0,0,0,6,0,6
20608,TEOPONTE,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
80101,TRINIDAD,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20801,VIACHA,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,0,0,0,1,0,1,1,1,1,3,4
31003,VILLA TUNARI,otras infecciones,leishmaniasis,2009-03-01,0,0,0,0,2,2,1,4,6,7,2,1,11,14,25
