codigo_municipio,municipio,grupo,variable,mes,cantidad,total
20201,ACHACACHI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
20202,ANCORAIMES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,3,3
50301,BETANZOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,3,3
70703,CABEZAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,3,3
70706,CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,3,3
22001,CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
71403,CARMEN RIVERO TORREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
40201,CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,5,5
70702,CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,3,3
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,17,17
30905,COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
71101,CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
21401,COROICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
40301,CORQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
70102,COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,8,8
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,16,16
80202,GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
21105,LA ASUNTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,4,4
70104,LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,2,2
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,49,49
50203,LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
31301,MIZQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,13,13
40101,ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,11,11
21305,PATACAMAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
50101,POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,11,11
21201,PUCARANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,3,3
30901,QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
80201,RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,6,6
31001,SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,2,2
70402,SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,5,5
70501,SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,2,2
71104,SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,2,2
80401,SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,58,58
10101,SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,5,5
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,7,7
20606,TIPUANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,5,5
50201,UNCIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,2,2
71502,URUBICHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
31003,VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-01-01,1,1
30201,AIQUILE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
40603,ANTEQUERA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
30501,ARANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,2,2
70706,CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,8,8
22001,CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
70702,CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
30801,CLIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
90101,COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,2,2
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,21,21
71301,COMARAPA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,2,2
71101,CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,3,3
70102,COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,29,29
71004,FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,2,2
80202,GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,29,29
50203,LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,3,3
20607,MAPIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
31301,MIZQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,10,10
90401,NACEBE (SANTA ROSA DEL ABUNA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
40101,ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,15,15
21305,PATACAMAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
40602,PAZÑA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
50101,POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,8,8
71401,PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,17,17
30901,QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
70503,ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
80304,RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,2,2
31001,SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,3,3
70901,SAMAIPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
80602,SAN ANDRES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
70402,SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
70302,SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
70303,SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,57,57
10101,SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,4,4
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,2,2
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,3,3
30502,VACAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
51501,VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,2,2
70201,WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-02-01,1,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,3,3
50301,BETANZOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,1,1
70703,CABEZAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,1,1
70706,CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,2,2
22001,CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,1,1
71403,CARMEN RIVERO TORREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,1,1
40201,CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,1,1
70702,CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,1,1
90101,COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,1,1
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,14,14
71101,CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,4,4
21701,COPACABANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,1,1
21401,COROICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,1,1
70102,COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,3,3
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,21,21
71503,EL PUENTE(STC),salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,1,1
60601,ENTRE RIOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,1,1
71004,FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,1,1
80202,GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,2,2
70104,LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,1,1
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,31,31
20607,MAPIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,2,2
71003,MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,2,2
31301,MIZQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,3,3
40101,ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,9,9
50101,POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,16,16
90201,PUERTO RICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,2,2
31205,PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,13,13
80201,RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,9,9
31001,SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,3,3
70402,SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,1,1
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,1,1
71102,SAN JAVIER(STC),salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,3,3
70501,SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,1,1
80401,SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,4,4
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,59,59
10101,SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,8,8
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,7,7
20606,TIPUANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,4,4
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,20,20
50201,UNCIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,2,2
31003,VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2009-03-01,3,3
