codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 2 años,mujeres de 1 a 2 años,hombres de 2 a 5 años,mujeres de 2 a 5 años,mujeres embarazadas según IMC,población general según IMC,hombres total,mujeres total,total
51302,ACACIO,estado nutricional,desnutricion moderada (m),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
20201,ACHACACHI,estado nutricional,desnutricion moderada (m),2012-01-01,1,0,3,1,2,0,0,0,6,1,7
30201,AIQUILE,estado nutricional,desnutricion moderada (m),2012-01-01,0,1,0,1,0,0,0,0,0,2,2
20202,ANCORAIMES,estado nutricional,desnutricion moderada (m),2012-01-01,0,0,1,0,0,1,0,0,1,1,2
41201,ANDAMARCA,estado nutricional,desnutricion moderada (m),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
20701,APOLO,estado nutricional,desnutricion moderada (m),2012-01-01,2,1,2,0,1,1,0,0,5,2,7
51301,ARAMPAMPA,estado nutricional,desnutricion moderada (m),2012-01-01,0,0,2,0,1,0,0,0,3,0,3
30501,ARANI,estado nutricional,desnutricion moderada (m),2012-01-01,0,2,0,0,0,0,0,0,0,2,2
30403,ARBIETO,estado nutricional,desnutricion moderada (m),2012-01-01,1,1,0,1,1,1,0,0,2,3,5
30601,ARQUE,estado nutricional,desnutricion moderada (m),2012-01-01,0,0,4,2,1,0,0,0,5,2,7
71501,ASCENCION DE GUARAYOS,estado nutricional,desnutricion moderada (m),2012-01-01,0,0,0,0,1,1,0,0,1,1,2
50802,ATOCHA,estado nutricional,desnutricion moderada (m),2012-01-01,1,0,1,0,5,3,0,0,7,3,10
20503,AUCAPATA,estado nutricional,desnutricion moderada (m),2012-01-01,0,0,0,0,1,0,0,0,1,0,1
20502,AYATA,estado nutricional,desnutricion moderada (m),2012-01-01,0,0,2,0,0,0,0,0,2,0,2
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,desnutricion moderada (m),2012-01-01,1,0,0,0,1,1,0,0,2,1,3
10201,AZURDUY,estado nutricional,desnutricion moderada (m),2012-01-01,0,1,0,1,0,0,0,0,0,2,2
21203,BATALLAS,estado nutricional,desnutricion moderada (m),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
41202,BELEN DE ANDAMARCA,estado nutricional,desnutricion moderada (m),2012-01-01,0,1,0,0,0,0,0,0,0,1,1
60202,BERMEJO,estado nutricional,desnutricion moderada (m),2012-01-01,0,1,0,0,0,0,0,0,0,1,1
31501,BOLIVAR,estado nutricional,desnutricion moderada (m),2012-01-01,1,0,1,0,1,1,0,0,3,1,4
70703,CABEZAS,estado nutricional,desnutricion moderada (m),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
20905,CAIROMA,estado nutricional,desnutricion moderada (m),2012-01-01,0,0,0,1,0,0,0,0,0,1,1
21304,CALAMARCA,estado nutricional,desnutricion moderada (m),2012-01-01,0,0,1,0,0,0,0,0,1,0,1
10701,CAMARGO,estado nutricional,desnutricion moderada (m),2012-01-01,1,0,0,0,1,0,0,0,2,0,2
30701,CAPINOTA,estado nutricional,desnutricion moderada (m),2012-01-01,0,0,0,0,1,0,0,0,1,0,1
20302,CAQUIAVIRI,estado nutricional,desnutricion moderada (m),2012-01-01,1,1,1,0,0,0,0,0,2,1,3
40102,CARACOLLO,estado nutricional,desnutricion moderada (m),2012-01-01,0,2,1,0,0,0,0,0,1,2,3
22001,CARANAVI,estado nutricional,desnutricion moderada (m),2012-01-01,2,4,5,3,1,4,0,0,8,11,19
50702,CARIPUYO,estado nutricional,desnutricion moderada (m),2012-01-01,0,0,0,2,0,1,0,0,0,3,3
50302,CHAQUI,estado nutricional,desnutricion moderada (m),2012-01-01,0,1,0,0,0,0,0,0,0,1,1
70702,CHARAGUA,estado nutricional,desnutricion moderada (m),2012-01-01,2,0,0,1,0,0,0,0,2,1,3
50202,CHAYANTA,estado nutricional,desnutricion moderada (m),2012-01-01,1,0,2,0,0,1,0,0,3,1,4
31204,CHIMORE,estado nutricional,desnutricion moderada (m),2012-01-01,1,1,0,0,0,1,0,0,1,2,3
20501,CHUMA,estado nutricional,desnutricion moderada (m),2012-01-01,1,0,0,1,0,0,0,0,1,1,2
51103,CKOCHAS,estado nutricional,desnutricion moderada (m),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
30801,CLIZA,estado nutricional,desnutricion moderada (m),2012-01-01,0,0,1,0,0,1,0,0,1,1,2
